i0,i1,i2,i3,i4,i5,i6,i7,i8,i9,
-3326.319,-4003.652,-1387.547,2998.273,1498.477,1442.325,2750.657,1998.539,-1.273438,-1969.469,
-3471.057,1148.902,2675.934,991.1601,2445.872,2692.451,1098.496,-1042.531,-2782.736,-3756.462,
1766.828,1154.426,2577.292,2138.682,290.7734,-1712.238,-3094.82,-3796.705,-2010.078,2685.824,
-3710.752,318.1797,2968.238,917.2382,1986.324,2629.555,1397.625,-676.4414,-2368.426,-3461.523,
2180.227,2157.926,1061.318,2665.438,2465.121,658.3632,-1501.336,-3029.731,-3914.831,-2742.517,
-592.6562,-2449.572,-3629.718,-3931.881,-9.355469,3025.059,1109.982,2048.13,2829.275,1600.766,
-2522.971,-3560.045,-3721.896,428.582,2936.484,996.1777,2074.254,2703.086,1374.625,-708.2773,
-3553.008,855.207,2752.18,903.6543,2225.901,2649.402,1218.199,-891.7734,-2572.26,-3587.491,
-3521.253,-3935.299,-290.9726,3086.723,1140.463,1875.854,2769.898,1635.582,-469.1289,-2291.859,
-3211.332,-4045.697,-2330.328,2594.063,1915.52,1224.32,2775.683,2361.332,395.9297,-1679.523,
-2080.162,2699.449,1786.738,1274.383,2770.938,2259.558,275.957,-1777.348,-3205.965,-4003.538,
-3573.84,-3794.59,179.875,2979.469,1046.639,2029.421,2720.17,1453.723,-636.8711,-2404.041,
1128.756,2696.084,2549.33,679.6406,-1459.57,-3073.17,-3927.477,-2876.727,2072.957,2210.16,
-3768.829,-3696.853,813.8555,2775.18,1006.084,2375.41,2777.436,1273.742,-910.582,-2645.494,
1176.203,1769.007,2786.844,1720.363,-385.6719,-2216.203,-3438.992,-3973.83,-524.3633,3086.668,
2930.491,2224.236,129.9805,-1955.93,-3440.072,-4154.284,-1798.035,2874.219,1689.137,1500.271,
-2740.023,-3722.547,-3250.797,1454.68,2510.746,903.6074,2397.127,2573.396,968.9179,-1095.148,
-291.9414,3079.957,1181.492,2033.441,2900.476,1677.148,-513.7539,-2417.299,-3606.255,-4043.27,
-1206.055,-2952.922,-3981.445,-3431.728,1399.77,2583.848,1080.709,2659.229,2788.498,1060.027,
1096.039,2699.141,2490.824,659.0703,-1486.652,-3036.035,-3932.148,-2786.83,2149.934,2146.644,
2296.988,1001.092,2573.489,2557.074,795.3984,-1301.582,-2893.689,-3840.09,-3028.656,1840.012,
2772.285,1742.777,1283.746,2716.786,2191.631,224.918,-1811.566,-3195.547,-3949.579,-1975.426,
2135.156,989.9453,2620.476,2403.297,605.332,-1450.746,-2960.533,-3837.066,-2699.889,2194.074,
2188.341,2736.215,1327.461,-777.9492,-2506.744,-3586.745,-3710.627,582.1289,2840.547,907.3359,
-3574.787,-4121.204,-676.0898,3115.238,1276.141,1876.199,2876.598,1814.496,-331.832,-2254.734,
-2257.469,2645.258,1861.113,1395.416,2890.62,2368.676,337.9453,-1817.91,-3310.191,-4113.413,
-4081.733,-778.2656,3110.187,1275.879,1799.653,2812.739,1818.266,-282.1875,-2203.856,-3470.639,
2843.723,1685.387,-490.3281,-2341.055,-3544.441,-3987.506,-296.1797,3049.527,1144.254,1936.66,
-2786.408,-3803.079,-3628.088,986.4882,2748.836,1030.211,2441.862,2783.889,1201.297,-975.0429,
238.8828,2945.941,1109.916,2257.986,2893.258,1506.328,-718.7383,-2577.723,-3713.81,-3942.053,
-4034.035,-750.332,3088.699,1241.832,1733.328,2794.042,1800.336,-287.6992,-2184.813,-3401.324,
565.3242,-1489.402,-2976.475,-3839.317,-2567.34,2341.086,2000.808,1013.885,2569.71,2381.752,
-3469.463,1159.496,2637.527,921.7539,2398.465,2676.045,1088.09,-1033.937,-2693.143,-3684.868,
2833.895,2135.469,97.10156,-1929.945,-3306.154,-4047.288,-1663.873,2906.492,1564.539,1409.762,
1911.685,2776.684,1592.152,-508.7148,-2344.48,-3460.894,-3904.875,-210.3516,3042.512,1106.274,
806.9023,2761.875,971.3496,2372.596,2767.098,1263.894,-907.0742,-2661.565,-3730.776,-3644.297,
2862.02,1672.684,-463.0312,-2329.758,-3562.145,-3985.209,-338.8828,3057.824,1144.551,1941.957,
2760.379,1598.402,-517.1992,-2326.594,-3472.372,-3879.377,-147.3984,3046.199,1042.594,1895.371,
-151.3438,-2070.914,-3323.858,-3923.408,-978.4961,3069.547,1316.109,1540.067,2689.598,1832.703,
1176.543,-988.1016,-2670.225,-3686.593,-3476.119,1055.246,2680.898,908.0117,2322.397,2677.92,
2737.654,1560.141,-525.2539,-2319.16,-3475.322,-3849.449,-2.9375,3010.457,976.3574,1887.518,
-2124.973,-3432.389,-4066.341,-982.0898,3091.051,1316.383,1661.802,2814.772,1886.488,-164.6445,
-220.7539,3009.113,1015.877,1838.286,2724.303,1609.754,-422.1133,-2240.887,-3446.303,-3867.301,
-1928.887,2802.645,1691.367,1420.555,2861.999,2243.469,206.9453,-1890.773,-3317.94,-4089.401,
-3652.309,-3338.965,1260.898,2530.059,796.6054,2282.519,2587.174,1097.301,-978.8632,-2584.4,
1890.59,-203.9961,-2162.59,-3434.505,-4049.011,-867.5938,3074.996,1257.582,1692.497,2802.013,
1760.764,2682.894,1611.355,-425.9297,-2209.244,-3357.963,-3837.103,-306.5625,3066.726,1015.041,
1217.178,2800.395,2446.203,503.0625,-1650.207,-3168.77,-4031.995,-2519.795,2433.344,1970.613,
-370.5976,-2335.262,-3552.256,-4014.696,-447.0781,3093.598,1200.254,1861.242,2826.665,1738.07,
460.7265,2904.144,1078.912,2406.943,2922.816,1406.063,-819.3477,-2679.127,-3793.133,-3888.025,
-3501.471,983.6797,2698.656,842.8847,2193.782,2626.273,1168.121,-919.8593,-2542.078,-3549.971,
-1176.617,-2803.127,-3728.485,-3160.83,1616.266,2409.812,896.3202,2435.694,2568.008,942.9375,
-1582.922,-3059.523,-3913.747,-2457.555,2462.625,1973.922,1056.51,2660.753,2345.529,514.3711,
-3503.889,926.125,2701.633,851.2226,2216.287,2605.299,1180.285,-874.2305,-2540.807,-3561.887,
-3371.143,-3995.571,-907.746,3084.18,1283.598,1586.333,2746.762,1834.949,-181.9766,-2079.387,
654.4922,2774.242,853.5488,2071.842,2621.561,1275.504,-785.2383,-2447.561,-3464.859,-3553.556,
-1210.496,3084.734,1505.301,1660.632,2837.796,1912.906,-178.3281,-2163.894,-3418.242,-4030.385,
2790.223,1628.887,-499.8281,-2388.555,-3517.941,-3909.006,-255.6797,3077.027,1169.754,1905.16,
-633.7344,-2419.709,-3505.777,-3748.049,294.8828,2974.941,919.916,2008.986,2684.24,1424.328,
965.8828,2648.86,746.0722,2133.944,2578.477,1184.324,-831.6524,-2457.875,-3511.757,-3456.262,
204.3047,-1782.555,-3114.856,-3898.002,-1623.221,2907.289,1478.152,1158.455,2605.583,2064.816,
2823.246,844.0137,2004.025,2640.918,1345.164,-705.2461,-2413.018,-3444.031,-3630.906,535.8398,
2563.96,2275.602,438.2266,-1562.211,-2949.984,-3808.362,-2235.006,2596.367,1766.805,914.5879,
-3417.372,-3954.621,-418.6445,3038.949,1061.244,1743.156,2731.405,1694.445,-306.1484,-2172.437,
-4058.973,-2497.574,2443.102,1959.453,1150.256,2771.98,2418.58,542.9023,-1609.449,-3120.244,
2612.884,2405.916,621.5117,-1449.195,-2982.271,-3830.084,-2584.115,2281.285,1980.992,943.0703,
-1552.197,2941.684,1440.805,1328.243,2736.436,2063.39,86.51954,-1858.613,-3224.056,-3962.23,
-2605.822,2335.68,1951.129,1005.363,2636.625,2431.625,581.1172,-1485.336,-2971.545,-3878.824,
1422.512,2729.385,1990.168,-23.23437,-1962.52,-3266.509,-3976.381,-1278.164,3027.234,1337.52,
826.7226,-1288.25,-2869.711,-3797.286,-2909.932,1990.473,2185.445,889.9023,2494.456,2478.123,
-4111.694,-1710.271,2929.098,1571.137,1391.363,2811.477,2165.059,152.6992,-1909.336,-3289.553,
1947.327,2768.586,1561.961,-532.5313,-2305.342,-3475.537,-3884.775,-3.160156,2996.328,927.1386,
2315.219,919.623,2538.237,2576.957,908.3398,-1199.813,-2847.205,-3806.817,-3108.549,1704.07,
-928.7109,-2691.826,-3739.195,-3550.754,1029.644,2664.304,932.4258,2349.795,2721.338,1212.953,
2708.34,2063.174,105.3711,-1826.082,-3180.008,-3940.133,-1552.975,2913.832,1459.277,1249.217,
2851.848,1007.615,2293.627,2860.519,1419.766,-740.6445,-2601.416,-3737.429,-3851.305,497.4414,
2120.09,2.84375,-2102.477,-3483.941,-4183.605,-1406.879,3007.359,1505.676,1642.138,2898.812,
1388.598,1541.929,2806.074,2025.191,-21.03125,-1999.59,-3352.926,-4069.07,-1311.195,2992.031,
-1940.996,-3345.764,-4107.074,-1838.262,2874.363,1701.586,1416.344,2838.675,2215.846,185.2305,
2137.969,80.4336,-1997.594,-3388.346,-4117.581,-1526.563,2954.973,1516.996,1497.744,2841.988,
1022.637,2160.722,2778.973,1491.031,-693.0429,-2506.041,-3639.124,-3823.375,280.5625,2927.637,
-4047.697,-1730.916,2880.598,1566.457,1334.742,2757.888,2133.109,149.6094,-1827.246,-3216.525,
1860.133,1410.73,2897.597,2374.986,341.0781,-1797.934,-3339.516,-4152.4,-2230.773,2636.129,
1355.598,-919.371,-2746.861,-3884.072,-3770.584,806.6054,2774.578,1042.061,2474.272,2867.795,
-2679.055,-3901.84,-4090.59,109.875,2997.469,1228.639,2385.421,3004.189,1613.723,-667.8711,
2961.293,1163.226,2322.23,2980.801,1622.203,-662.8828,-2577.816,-3813.84,-4068.391,73.20313,
1938.656,2837.905,1701.945,-415.6484,-2298.938,-3549.855,-3993.105,-403.1484,3061.445,1120.734,
-4180.907,-718.793,3080.535,1299.426,1885.496,2923.895,1832.781,-316.5351,-2261.426,-3544.503,
-4010.139,-2978.096,2021.727,2243.777,1072.002,2729.922,2587.879,770.0703,-1414.984,-3022.199,
112.6055,-1957.461,-3401.68,-4093.835,-1661.4,2915.988,1602.059,1509.279,2833.416,2140.996,
-2176.086,2679.828,1824.816,1287.389,2791.292,2270.668,321.7656,-1762.23,-3205.803,-4031.684,
-3351.725,1464.305,2472.137,1006.154,2624.636,2714.931,982.9023,-1185.938,-2849.934,-3877.43,
2794.416,2333.072,365.9883,-1723.91,-3223.627,-3996.2,-2241.867,2645.219,1829.113,1217.836,
-4061.883,-2971.115,2047.562,2215.766,1121.357,2802.686,2614.918,744.2422,-1458.961,-3054.568,
1740.762,1358.02,2850.836,2240.664,222.5937,-1835.766,-3284.027,-4079.843,-1977.656,2764.41,
-3423.318,-4136.652,-1482.547,3006.274,1520.477,1559.325,2874.657,2073.539,16.72656,-2008.469,
-4121.196,-557.5781,3087.098,1214.766,1962.762,2905.184,1779.57,-386.0976,-2322.754,-3561.768,
2740.328,1026.902,2511.962,2871.977,1258.981,-980.5312,-2751.096,-3859.172,-3701.178,881.8203,
3060.078,1347.496,1778.232,2917.679,1928.859,-200.0781,-2208.488,-3518.238,-4122.676,-982.8554,
1131.479,2796.283,2529.33,617.9101,-1557.805,-3116.873,-4029.685,-2673.734,2285.684,2017.395,
-3379.205,-4098.682,-1458.309,2988.402,1457.031,1490.785,2834.263,2090.906,30.19141,-1955.43,
1364.461,1660.944,2899.708,1992.109,-67.69531,-2091.656,-3453.143,-4124.907,-1193.313,3013.492,
2813.545,1731.559,-350.0508,-2232.348,-3427.283,-3959.532,-428.5547,3043.051,1071.346,1738.28,
-120.4727,-2221.988,-3459.97,-4031.035,-1787.852,3004.883,2049.391,1639.365,2890.408,2037.248,
-5158.601,-4823.73,-2764.117,148.2891,4299.996,5086.0,4011.125,2738.53,-149.9121,-3387.598,
-5149.69,-9535.391,-10012.87,-6462.843,-549.8745,5392.283,9169.985,9513.465,6550.432,1084.471,
