ID,Latitude,Longitude,Accuracy,Time,Data1,Data2 
287.0,-33.49237768,151.30273783,3.2160000801086426,150034,128.0,9.49
289.0,-33.4923777,151.30273784,3.2160000801086426,150035,128.0,9.49
0.49,-33.4923777,151.30273785,3.2160000801086426,150036,128.0,9.0
293.0,-33.49237771,151.30273785,3.2160000801086426,150037,128.0,9.49
295.0,-33.49237771,151.30273786,3.2160000801086426,150038,128.0,9.49
297.0,-33.49237771,151.30273786,3.2160000801086426,150039,129.0,9.49
299.0,-33.49237771,151.30273785,3.2160000801086426,150040,129.0,9.49
301.0,-33.49237771,151.30273783,3.2160000801086426,150041,129.0,9.49
0.49,-33.4923777,151.30273783,3.2160000801086426,150042,129.0,9.0
305.0,-33.4923777,151.30273783,3.2160000801086426,150043,129.0,9.49
307.0,-33.49237771,151.30273784,3.2160000801086426,150044,128.0,9.48
309.0,-33.49237771,151.30273786,3.2160000801086426,150045,128.0,9.48
311.0,-33.49237771,151.30273787,3.2160000801086426,150046,127.0,9.48
314.0,-33.49237772,151.30273788,3.2160000801086426,150047,127.0,9.48
315.0,-33.49237772,151.30273788,3.2160000801086426,150048,127.0,9.48
9.48,-33.49237773,151.30273789,3.2160000801086426,150049,127.0,9.48
320.0,-33.49237773,151.30273789,3.2160000801086426,150050,126.0,9.48
322.0,-33.49237773,151.30273791,3.2160000801086426,150051,127.0,9.48
324.0,-33.49237774,151.30273792,3.2160000801086426,150052,127.0,9.48
326.0,-33.49237774,151.30273793,3.2160000801086426,150053,127.0,9.47
328.0,-33.49237774,151.30273795,3.2160000801086426,150054,127.0,9.47
330.0,-33.49237775,151.30273796,3.2160000801086426,150055,127.0,9.47
332.0,-33.49237775,151.30273797,3.2160000801086426,150056,127.0,9.47
334.0,-33.49237775,151.30273798,3.2160000801086426,150057,127.0,9.46
336.0,-33.49237776,151.302738,3.2160000801086426,150058,126.0,9.46
338.0,-33.49237777,151.302738,3.2160000801086426,150059,126.0,9.46
340.0,-33.49237778,151.30273801,3.2160000801086426,150100,127.0,9.46
342.0,-33.49237779,151.30273804,3.2160000801086426,150101,127.0,9.46
344.0,-33.4923778,151.30273804,3.2160000801086426,150102,127.0,9.46
346.0,-33.49237781,151.30273803,3.2160000801086426,150103,127.0,9.47
348.0,-33.49237782,151.30273803,3.2160000801086426,150104,127.0,9.46
350.0,-33.49237782,151.30273804,3.2160000801086426,150105,126.0,9.46
352.0,-33.49237782,151.30273807,3.2160000801086426,150106,126.0,9.46
354.0,-33.49237782,151.30273806,3.2160000801086426,150107,125.0,9.46
356.0,-33.49237782,151.30273806,3.2160000801086426,150108,125.0,9.45
0.45,-33.4923778,151.30273804,3.2160000801086426,150109,125.0,9.0
0.45,-33.49237779,151.30273802,3.2160000801086426,150110,125.0,9.0
362.0,-33.49237779,151.30273802,3.2160000801086426,150111,125.0,9.45
364.0,-33.49237779,151.30273801,3.2160000801086426,150112,125.0,9.44
366.0,-33.4923778,151.30273802,3.2160000801086426,150113,125.0,9.45
369.0,-33.49237781,151.30273803,3.2160000801086426,150114,124.0,9.45
371.0,-33.49237781,151.30273803,3.2160000801086426,150115,124.0,9.45
373.0,-33.49237783,151.30273802,3.2160000801086426,150116,124.0,9.44
375.0,-33.49237788,151.30273801,3.2160000801086426,150117,124.0,9.44
377.0,-33.49237793,151.30273801,3.2160000801086426,150118,124.0,9.44
379.0,-33.49237796,151.30273801,3.2160000801086426,150119,124.0,9.44
381.0,-33.492378,151.30273804,3.2160000801086426,150120,124.0,9.44
383.0,-33.49237804,151.30273807,3.2160000801086426,150121,125.0,9.44
385.0,-33.49237805,151.30273807,3.2160000801086426,150122,125.0,9.44
387.0,-33.49237808,151.30273808,3.2160000801086426,150123,125.0,9.43
389.0,-33.4923781,151.30273807,3.2160000801086426,150124,125.0,9.43
391.0,-33.49237811,151.30273807,3.2160000801086426,150125,125.0,9.43
0.42,-33.49237813,151.30273806,3.2160000801086426,150126,124.0,9.0
395.0,-33.49237815,151.30273805,3.2160000801086426,150127,123.0,9.43
397.0,-33.49237815,151.30273805,3.2160000801086426,150128,123.0,9.43
399.0,-33.49237813,151.30273807,3.2160000801086426,150129,123.0,9.42
401.0,-33.49237811,151.30273808,3.2160000801086426,150130,123.0,9.42
403.0,-33.4923781,151.30273806,3.2160000801086426,150131,123.0,9.43
