ID, Amp, Shift, Voltage, Temp, Humidity 
9310, 11819, 7.08, 12.3, 19.897, 59.47662 
9311, 11822, 7.08, 12.3, 19.8703, 59.49798 
9312, 11842, 7.08, 12.3, 19.85428, 59.45831 
9313, 11832, 7.08, 12.3, 19.8703, 59.44915 
9314, 11835, 7.08, 12.3, 19.88365, 59.46289 
9315, 11815, 7.08, 12.29, 19.8703, 59.42626 
9316, 11769, 7.08, 12.3, 19.88365, 59.46289 
9317, 11768, 7.08, 12.3, 19.897, 59.45373 
9318, 11775, 7.08, 12.29, 19.8703, 59.49798 
9319, 11760, 7.08, 12.29, 19.88365, 59.51171 
9320, 11756, 7.08, 12.29, 19.8703, 59.52087 
9321, 11756, 7.08, 12.29, 19.8703, 59.54376 
9322, 11724, 7.08, 12.29, 19.88365, 59.5346 
9323, 11709, 7.08, 12.29, 19.88365, 59.55749 
9324, 11733, 7.08, 12.3, 19.8703, 59.57733 
9325, 11778, 7.07, 12.3, 19.88365, 59.60021 
9326, 11797, 7.07, 12.29, 19.85428, 59.56359 
9327, 11804, 7.07, 12.29, 19.85428, 59.63073 
9328, 11836, 7.07, 12.29, 19.897, 59.6582 
9329, 11828, 7.07, 12.29, 19.88365, 59.66735 
9330, 11814, 7.07, 12.29, 19.8703, 59.65362 
9331, 11814, 7.08, 12.3, 19.88365, 59.66735 
9332, 11850, 7.08, 12.3, 19.85428, 59.65057 
9333, 11859, 7.08, 12.29, 19.88365, 59.67803 
9334, 11827, 7.08, 12.29, 19.897, 59.66888 
9335, 11807, 7.08, 12.29, 19.8703, 59.67651 
9336, 11833, 7.08, 12.3, 19.897, 59.69024 
9337, 11829, 7.08, 12.3, 19.8703, 59.6643 
9338, 11826, 7.08, 12.29, 19.88365, 59.66735 
9339, 11834, 7.08, 12.29, 19.88365, 59.64447 
9340, 11840, 7.08, 12.29, 19.88365, 59.69024 
9341, 11805, 7.08, 12.29, 19.897, 59.69024 
9342, 11799, 7.08, 12.29, 19.8703, 59.76348 
9343, 11818, 7.08, 12.29, 19.897, 59.77874 
9344, 11804, 7.08, 12.29, 19.897, 59.79095 
9345, 11814, 7.08, 12.29, 19.88365, 59.81994 
9346, 11813, 7.08, 12.28, 19.897, 59.84283 
9347, 11784, 7.08, 12.28, 19.91035, 59.88861 
9348, 11774, 7.08, 12.28, 19.897, 59.92065 
9349, 11797, 7.08, 12.28, 19.91035, 59.91149 
9350, 11807, 7.08, 12.28, 19.92371, 59.8703 
9351, 11822, 7.08, 12.27, 19.897, 59.92065 
9352, 11819, 7.08, 12.28, 19.91035, 59.86877 
9353, 11819, 7.08, 12.28, 19.88365, 59.88708 
9354, 11865, 7.08, 12.28, 19.897, 59.86572 
9355, 11872, 7.08, 12.28, 19.91035, 59.90081 
9356, 11830, 7.08, 12.28, 19.88365, 59.80926 
9357, 11861, 7.08, 12.28, 19.897, 59.85504 
9358, 11873, 7.08, 12.28, 19.88365, 59.83215 
9359, 11830, 7.08, 12.28, 19.91035, 59.83367 
9360, 11821, 7.08, 12.28, 19.897, 59.83367 
9361, 11834, 7.08, 12.28, 19.88365, 59.81994 
9362, 11819, 7.08, 12.27, 19.88365, 59.77722 
9363, 11818, 7.08, 12.27, 19.88365, 59.75433 
9364, 11772, 7.08, 12.27, 19.897, 59.72381 
9365, 11740, 7.08, 12.27, 19.897, 59.72381 
9366, 11766, 7.08, 12.28, 19.91035, 59.71466 
9367, 11756, 7.08, 12.28, 19.92371, 59.71771 
9368, 11761, 7.08, 12.28, 19.897, 59.68109 
9369, 11803, 7.08, 12.29, 19.897, 59.6582 
9370, 11822, 7.08, 12.29, 19.92371, 59.65057 
9371, 11816, 7.08, 12.29, 19.897, 59.6582 
9372, 11805, 7.08, 12.29, 19.92371, 59.56207 
9373, 11780, 7.08, 12.29, 19.91035, 59.56207 
9374, 11826, 7.08, 12.28, 19.92371, 59.57275 
9375, 11860, 7.08, 12.29, 19.91035, 59.57122 
9376, 11876, 7.08, 12.28, 19.92371, 59.52697 
9377, 11867, 7.08, 12.28, 19.897, 59.53613 
9378, 11852, 7.08, 12.29, 19.91035, 59.49035 
9379, 11808, 7.08, 12.28, 19.92371, 59.52697 
9380, 11793, 7.08, 12.29, 19.897, 59.45373 
9381, 11803, 7.08, 12.29, 19.897, 59.42016 
9382, 11829, 7.08, 12.29, 19.91035, 59.43084 
9383, 11828, 7.08, 12.29, 19.93973, 59.43542 
9384, 11801, 7.08, 12.29, 19.92371, 59.41101 
9385, 11791, 7.08, 12.29, 19.91035, 59.38507 
9386, 11765, 7.08, 12.3, 19.92371, 59.37591 
9387, 11779, 7.08, 12.3, 19.92371, 59.37591 
9388, 11785, 7.08, 12.29, 19.92371, 59.3988 
9389, 11828, 7.08, 12.3, 19.92371, 59.42169 
9390, 11814, 7.08, 12.29, 19.92371, 59.42169 
9391, 11770, 7.08, 12.29, 19.95575, 59.44915 
9392, 11779, 7.08, 12.29, 19.93973, 59.44763 
9393, 11803, 7.08, 12.3, 19.92371, 59.4934 
9394, 11782, 7.07, 12.29, 19.93973, 59.46136 
9395, 11791, 7.07, 12.29, 19.93973, 59.48425 
9396, 11785, 7.07, 12.29, 19.92371, 59.4812 
9397, 11772, 7.07, 12.28, 19.92371, 59.44458 
9398, 11775, 7.07, 12.29, 19.92371, 59.47052 
9399, 11777, 7.08, 12.29, 19.93973, 59.44763 
9400, 11802, 7.08, 12.28, 19.93973, 59.43542 
9401, 11847, 7.07, 12.29, 19.92371, 59.47052 
9402, 11825, 7.07, 12.29, 19.93973, 59.41253 
9403, 11784, 7.07, 12.29, 19.92371, 59.3988 
9404, 11823, 7.07, 12.3, 19.93973, 59.42474 
9405, 11813, 7.07, 12.29, 19.93973, 59.37896 
9406, 11841, 7.07, 12.3, 19.91035, 59.42016 
9407, 11838, 7.07, 12.3, 19.91035, 59.44458 
9408, 11808, 7.07, 12.3, 19.92371, 59.41101 
9409, 11805, 7.07, 12.3, 19.91035, 59.43084 
9410, 11792, 7.07, 12.3, 19.88365, 59.49798 
9411, 11748, 7.07, 12.3, 19.897, 59.47662 
9412, 11771, 7.07, 12.3, 19.897, 59.48883 
9413, 11791, 7.07, 12.29, 19.8703, 59.52087 
9414, 11790, 7.07, 12.29, 19.88365, 59.60021 
9415, 11798, 7.07, 12.29, 19.88365, 59.58038 
9416, 11773, 7.07, 12.3, 19.88365, 59.56817 
9417, 11793, 7.07, 12.3, 19.8703, 59.56665 
9418, 11828, 7.07, 12.29, 19.85428, 59.56359 
9419, 11813, 7.07, 12.3, 19.85428, 59.58648 
9420, 11820, 7.07, 12.3, 19.85428, 59.64141 
9421, 11823, 7.07, 12.31, 19.8703, 59.60937 
9422, 11779, 7.07, 12.31, 19.88365, 59.64447 
9423, 11803, 7.07, 12.31, 19.85428, 59.63073 
9424, 11789, 7.07, 12.31, 19.85428, 59.66278 
9425, 11784, 7.07, 12.31, 19.8703, 59.63226 
9426, 11803, 7.07, 12.3, 19.84093, 59.62768 
9427, 11801, 7.08, 12.3, 19.85428, 59.63073 
9428, 11797, 7.08, 12.3, 19.84093, 59.63989 
9429, 11808, 7.07, 12.3, 19.85428, 59.65057 
9430, 11803, 7.08, 12.3, 19.85428, 59.64141 
9431, 11840, 7.08, 12.3, 19.8703, 59.59869 
9432, 11873, 7.08, 12.29, 19.8703, 59.6643 
9433, 11872, 7.08, 12.29, 19.8703, 59.62158 
9434, 11887, 7.07, 12.3, 19.8703, 59.65362 
9435, 11895, 7.08, 12.29, 19.8703, 59.68719 
9436, 11900, 7.08, 12.3, 19.8703, 59.63226 
9437, 11891, 7.07, 12.29, 19.8703, 59.65362 
9438, 11862, 7.07, 12.3, 19.88365, 59.67803 
9439, 11860, 7.07, 12.29, 19.8703, 59.68719 
9440, 11850, 7.07, 12.29, 19.88365, 59.65515 
9441, 11841, 7.07, 12.29, 19.8703, 59.60937 
9442, 11842, 7.07, 12.3, 19.88365, 59.60021 
9443, 11835, 7.08, 12.29, 19.8703, 59.62158 
9444, 11801, 7.08, 12.29, 19.8703, 59.63226 
9445, 11756, 7.08, 12.29, 19.88365, 59.58953 
9446, 11745, 7.08, 12.29, 19.88365, 59.60021 
9447, 11758, 7.08, 12.29, 19.8703, 59.57733 
9448, 11790, 7.08, 12.3, 19.88365, 59.6231 
9449, 11759, 7.08, 12.3, 19.88365, 59.58038 
9450, 11780, 7.08, 12.29, 19.897, 59.60327 
9451, 11796, 7.08, 12.29, 19.88365, 59.54528 
9452, 11775, 7.08, 12.28, 19.88365, 59.58953 
9453, 11766, 7.08, 12.28, 19.85428, 59.59564 
9454, 11761, 7.08, 12.29, 19.85428, 59.63073 
9455, 11766, 7.07, 12.28, 19.8703, 59.63226 
9456, 11772, 7.07, 12.28, 19.8703, 59.67651 
9457, 11756, 7.08, 12.28, 19.897, 59.6582 
9458, 11753, 7.07, 12.28, 19.897, 59.66888 
9459, 11785, 7.07, 12.29, 19.8703, 59.65362 
9460, 11782, 7.07, 12.29, 19.88365, 59.65515 
9461, 11747, 7.07, 12.29, 19.88365, 59.64447 
9462, 11769, 7.08, 12.3, 19.8703, 59.65362 
9463, 11751, 7.08, 12.3, 19.88365, 59.61242 
9464, 11787, 7.08, 12.29, 19.8703, 59.6643 
9465, 11816, 7.08, 12.3, 19.8703, 59.6643 
9466, 11802, 7.07, 12.29, 19.88365, 59.69024 
9467, 11810, 7.07, 12.29, 19.8703, 59.69635 
9468, 11792, 7.07, 12.29, 19.8703, 59.74212 
9469, 11794, 7.07, 12.29, 19.85428, 59.72839 
9470, 11798, 7.07, 12.29, 19.88365, 59.7879 
9471, 11832, 7.07, 12.29, 19.8703, 59.78637 
9472, 11825, 7.07, 12.29, 19.85428, 59.82757 
9473, 11847, 7.07, 12.29, 19.88365, 59.85198 
9474, 11812, 7.07, 12.29, 19.88365, 59.83215 
9475, 11824, 7.07, 12.29, 19.8703, 59.87335 
9476, 11843, 7.07, 12.29, 19.85428, 59.77264 
9477, 11808, 7.07, 12.3, 19.88365, 59.85198 
9478, 11813, 7.07, 12.3, 19.8703, 59.88403 
9479, 11798, 7.07, 12.3, 19.88365, 59.85198 
9480, 11752, 7.07, 12.3, 19.8703, 59.81842 
9481, 11755, 7.08, 12.3, 19.85428, 59.85046 
9482, 11771, 7.08, 12.3, 19.85428, 59.81536 
9483, 11764, 7.08, 12.3, 19.8703, 59.8413 
9484, 11777, 7.08, 12.3, 19.85428, 59.80468 
9485, 11776, 7.08, 12.3, 19.88365, 59.83215 
9486, 11777, 7.08, 12.3, 19.897, 59.87792 
9487, 11820, 7.08, 12.3, 19.88365, 59.90692 
9488, 11819, 7.08, 12.29, 19.88365, 59.9298 
9489, 11821, 7.08, 12.29, 19.88365, 59.95269 
9490, 11843, 7.08, 12.29, 19.88365, 59.94201 
9491, 11829, 7.07, 12.29, 19.8703, 59.96032 
9492, 11793, 7.07, 12.29, 19.8703, 59.97101 
9493, 11813, 7.07, 12.3, 19.88365, 59.97406 
9494, 11842, 7.08, 12.29, 19.897, 59.95269 
9495, 11838, 7.08, 12.3, 19.897, 59.96491 
9496, 11798, 7.08, 12.29, 19.88365, 59.9298 
9497, 11771, 7.08, 12.29, 19.8703, 59.93896 
9498, 11763, 7.08, 12.29, 19.88365, 59.96186 
9499, 11739, 7.08, 12.29, 19.88365, 59.90692 
9500, 11744, 7.08, 12.29, 19.88365, 59.96186 
9501, 11748, 7.08, 12.3, 19.88365, 59.90692 
9502, 11773, 7.08, 12.29, 19.897, 59.96491 
9503, 11740, 7.08, 12.3, 19.88365, 59.98475 
9504, 11716, 7.08, 12.3, 19.8703, 59.97101 
9505, 11715, 7.08, 12.3, 19.897, 59.99848 
9506, 11756, 7.08, 12.3, 19.85428, 59.99238 
9507, 11785, 7.08, 12.3, 19.88365, 60.029 
9508, 11809, 7.08, 12.3, 19.84093, 60.05646 
9509, 11811, 7.08, 12.3, 19.8703, 60.08088 
9510, 11812, 7.08, 12.3, 19.88365, 60.13886 
9511, 11803, 7.07, 12.3, 19.85428, 60.13428 
9512, 11812, 7.07, 12.31, 19.88365, 60.16175 
9513, 11819, 7.07, 12.31, 19.8703, 60.12513 
9514, 11831, 7.07, 12.31, 19.85428, 60.11292 
9515, 11835, 7.07, 12.31, 19.897, 60.1297 
9516, 11820, 7.07, 12.31, 19.8703, 60.11597 
9517, 11820, 7.07, 12.31, 19.88365, 60.07172 
9518, 11788, 7.07, 12.32, 19.8703, 60.0702 
9519, 11815, 7.07, 12.31, 19.8703, 60.09308 
9520, 11829, 7.07, 12.31, 19.88365, 60.08393 
9521, 11810, 7.07, 12.31, 19.8703, 60.04883 
9522, 11811, 7.07, 12.31, 19.897, 60.08545 
9523, 11801, 7.08, 12.3, 19.91035, 60.01069 
9524, 11769, 7.08, 12.3, 19.88365, 60.029 
9525, 11762, 7.08, 12.3, 19.88365, 60.03968 
9526, 11770, 7.08, 12.3, 19.897, 60.00763 
9527, 11754, 7.08, 12.3, 19.88365, 60.01679 
9528, 11787, 7.08, 12.3, 19.897, 60.01984 
9529, 11790, 7.07, 12.3, 19.88365, 60.03968 
9530, 11762, 7.07, 12.3, 19.91035, 60.0763 
9531, 11787, 7.07, 12.3, 19.88365, 60.03968 
9532, 11784, 7.07, 12.3, 19.8703, 60.0702 
9533, 11775, 7.07, 12.3, 19.88365, 60.07172 
9534, 11816, 7.07, 12.3, 19.88365, 60.06104 
9535, 11782, 7.07, 12.3, 19.91035, 60.06562 
9536, 11793, 7.07, 12.3, 19.91035, 60.03357 
9537, 11764, 7.07, 12.3, 19.88365, 60.01679 
9538, 11736, 7.07, 12.3, 19.88365, 60.029 
9539, 11736, 7.08, 12.3, 19.88365, 60.01679 
9540, 11748, 7.07, 12.31, 19.897, 59.97559 
9541, 11754, 7.08, 12.3, 19.8703, 59.96032 
9542, 11712, 7.08, 12.3, 19.8703, 59.92828 
9543, 11753, 7.08, 12.3, 19.897, 59.88861 
9544, 11755, 7.08, 12.3, 19.88365, 59.87487 
9545, 11780, 7.07, 12.3, 19.897, 59.89776 
9546, 11774, 7.08, 12.29, 19.897, 59.86572 
9547, 11806, 7.08, 12.29, 19.8703, 59.93896 
9548, 11817, 7.08, 12.29, 19.88365, 59.9298 
9549, 11821, 7.07, 12.28, 19.897, 59.95269 
9550, 11839, 7.07, 12.28, 19.91035, 59.9237 
9551, 11813, 7.07, 12.29, 19.88365, 59.96186 
9552, 11851, 7.07, 12.29, 19.8703, 59.93896 
9553, 11838, 7.07, 12.29, 19.897, 59.95269 
9554, 11839, 7.07, 12.29, 19.897, 59.97559 
9555, 11853, 7.08, 12.29, 19.897, 59.96491 
9556, 11844, 7.07, 12.29, 19.88365, 59.97406 
9557, 11836, 7.07, 12.29, 19.897, 59.97559 
9558, 11838, 7.07, 12.29, 19.897, 59.94354 
9559, 11841, 7.07, 12.28, 19.897, 59.96491 
9560, 11840, 7.07, 12.28, 19.897, 59.97559 
9561, 11861, 7.07, 12.28, 19.897, 59.94354 
9562, 11825, 7.07, 12.27, 19.897, 59.94354 
9563, 11819, 7.07, 12.27, 19.897, 59.92065 
9564, 11819, 7.07, 12.28, 19.897, 59.94354 
9565, 11821, 7.07, 12.27, 19.897, 59.90997 
9566, 11803, 7.07, 12.27, 19.897, 59.92065 
9567, 11822, 7.07, 12.28, 19.88365, 59.9298 
9568, 11822, 7.08, 12.28, 19.88365, 59.91912 
9569, 11783, 7.08, 12.28, 19.897, 59.93286 
9570, 11785, 7.08, 12.28, 19.88365, 59.9298 
9571, 11791, 7.08, 12.28, 19.91035, 59.95574 
9572, 11836, 7.08, 12.28, 19.897, 59.96491 
9573, 11835, 7.08, 12.29, 19.88365, 59.97406 
9574, 11807, 7.08, 12.28, 19.897, 59.96491 
9575, 11805, 7.08, 12.28, 19.897, 60.00763 
9576, 11801, 7.08, 12.28, 19.897, 60.03052 
9577, 11801, 7.08, 12.28, 19.91035, 60.06562 
9578, 11799, 7.08, 12.29, 19.91035, 60.0763 
9579, 11826, 7.08, 12.3, 19.897, 60.07477 
9580, 11824, 7.08, 12.3, 19.91035, 60.08851 
9581, 11790, 7.08, 12.29, 19.897, 60.06257 
9582, 11779, 7.08, 12.29, 19.897, 60.07477 
9583, 11800, 7.08, 12.29, 19.88365, 60.10682 
9584, 11830, 7.08, 12.29, 19.897, 60.10682 
9585, 11809, 7.08, 12.29, 19.8703, 60.14802 
9586, 11836, 7.08, 12.28, 19.88365, 60.16175 
9587, 11818, 7.07, 12.28, 19.8703, 60.14802 
9588, 11799, 7.08, 12.28, 19.8703, 60.18006 
9589, 11795, 7.08, 12.27, 19.88365, 60.18158 
9590, 11755, 7.08, 12.28, 19.8703, 60.18006 
9591, 11794, 7.08, 12.28, 19.88365, 60.21668 
9592, 11798, 7.08, 12.28, 19.88365, 60.16175 
9593, 11786, 7.08, 12.28, 19.88365, 60.1709 
9594, 11789, 7.08, 12.29, 19.85428, 60.13428 
9595, 11788, 7.08, 12.29, 19.91035, 60.13123 
9596, 11793, 7.08, 12.29, 19.897, 60.1175 
9597, 11808, 7.08, 12.29, 19.88365, 60.10682 
9598, 11841, 7.08, 12.29, 19.88365, 60.05188 
9599, 11844, 7.08, 12.29, 19.88365, 60.07172 
9600, 11886, 7.08, 12.29, 19.897, 60.01984 
9601, 11880, 7.08, 12.28, 19.91035, 59.99848 
9602, 11846, 7.08, 12.28, 19.91035, 59.97864 
9603, 11857, 7.08, 12.28, 19.91035, 59.9237 
9604, 11855, 7.08, 12.28, 19.897, 59.92065 
9605, 11844, 7.08, 12.28, 19.88365, 59.90692 
9606, 11827, 7.08, 12.28, 19.897, 59.85504 
9607, 11798, 7.08, 12.28, 19.897, 59.83367 
9608, 11758, 7.08, 12.28, 19.91035, 59.81384 
9609, 11759, 7.07, 12.28, 19.91035, 59.76959 
9610, 11759, 7.07, 12.29, 19.897, 59.76806 
9611, 11755, 7.07, 12.29, 19.8703, 59.75128 
9612, 11765, 7.08, 12.29, 19.8703, 59.81842 
9613, 11764, 7.08, 12.3, 19.88365, 59.79705 
9614, 11759, 7.08, 12.3, 19.8703, 59.79705 
9615, 11790, 7.08, 12.3, 19.88365, 59.81994 
9616, 11814, 7.08, 12.3, 19.88365, 59.83215 
9617, 11840, 7.08, 12.3, 19.8703, 59.8291 
9618, 11856, 7.08, 12.3, 19.8703, 59.8413 
9619, 11860, 7.08, 12.3, 19.88365, 59.85198 
9620, 11861, 7.08, 12.3, 19.91035, 59.81384 
9621, 11826, 7.08, 12.3, 19.85428, 59.81536 
9622, 11811, 7.08, 12.3, 19.88365, 59.81994 
9623, 11810, 7.07, 12.3, 19.8703, 59.78637 
9624, 11813, 7.07, 12.3, 19.8703, 59.75128 
9625, 11819, 7.07, 12.29, 19.897, 59.76806 
9626, 11774, 7.07, 12.29, 19.88365, 59.76501 
9627, 11783, 7.07, 12.3, 19.8703, 59.75128 
9628, 11808, 7.07, 12.3, 19.8703, 59.71923 
9629, 11801, 7.07, 12.3, 19.88365, 59.74517 
9630, 11788, 7.07, 12.3, 19.8703, 59.71923 
9631, 11833, 7.08, 12.3, 19.8703, 59.69635 
9632, 11874, 7.08, 12.3, 19.897, 59.66888 
9633, 11872, 7.08, 12.3, 19.88365, 59.66735 
9634, 11875, 7.08, 12.3, 19.91035, 59.65972 
9635, 11856, 7.08, 12.31, 19.88365, 59.66735 
9636, 11864, 7.08, 12.31, 19.88365, 59.66735 
9637, 11859, 7.08, 12.31, 19.897, 59.64599 
9638, 11833, 7.08, 12.31, 19.897, 59.60327 
9639, 11833, 7.08, 12.31, 19.8703, 59.64447 
9640, 11835, 7.08, 12.32, 19.88365, 59.58038 
9641, 11801, 7.08, 12.31, 19.88365, 59.58038 
9642, 11799, 7.08, 12.31, 19.897, 59.58038 
9643, 11764, 7.08, 12.31, 19.85428, 59.63073 
9644, 11757, 7.08, 12.31, 19.8703, 59.59869 
9645, 11775, 7.08, 12.3, 19.8703, 59.59869 
9646, 11782, 7.08, 12.31, 19.897, 59.59106 
9647, 11763, 7.08, 12.3, 19.897, 59.61395 
9648, 11791, 7.08, 12.3, 19.897, 59.53613 
9649, 11766, 7.08, 12.3, 19.88365, 59.55749 
9650, 11736, 7.07, 12.3, 19.8703, 59.63226 
9651, 11767, 7.08, 12.3, 19.8703, 59.63226 
9652, 11776, 7.08, 12.3, 19.8703, 59.53155 
9653, 11810, 7.07, 12.31, 19.85428, 59.60784 
9654, 11810, 7.07, 12.3, 19.88365, 59.60021 
9655, 11807, 7.07, 12.3, 19.8703, 59.55444 
9656, 11809, 7.07, 12.3, 19.85428, 59.5758 
9657, 11825, 7.08, 12.31, 19.88365, 59.63531 
9658, 11804, 7.08, 12.31, 19.88365, 59.61242 
9659, 11815, 7.08, 12.3, 19.88365, 59.65515 
9660, 11851, 7.08, 12.3, 19.88365, 59.64447 
9661, 11806, 7.08, 12.3, 19.85428, 59.7406 
9662, 11807, 7.07, 12.29, 19.8703, 59.75128 
9663, 11770, 7.07, 12.29, 19.8703, 59.76348 
9664, 11763, 7.08, 12.29, 19.8703, 59.8291 
9665, 11761, 7.08, 12.28, 19.8703, 59.85198 
9666, 11745, 7.08, 12.28, 19.897, 59.88861 
9667, 11747, 7.08, 12.27, 19.88365, 59.88708 
9668, 11754, 7.07, 12.27, 19.8703, 59.89624 
9669, 11759, 7.07, 12.27, 19.8703, 59.85198 
9670, 11761, 7.07, 12.27, 19.8703, 59.87335 
9671, 11769, 7.07, 12.27, 19.8703, 59.87335 
9672, 11760, 7.08, 12.27, 19.85428, 59.82757 
9673, 11793, 7.08, 12.28, 19.8703, 59.81842 
9674, 11792, 7.07, 12.28, 19.897, 59.79095 
9675, 11785, 7.07, 12.28, 19.8703, 59.79705 
9676, 11826, 7.08, 12.28, 19.8703, 59.77417 
9677, 11829, 7.07, 12.28, 19.8703, 59.75128 
9678, 11840, 7.07, 12.28, 19.85428, 59.7406 
9679, 11852, 7.08, 12.29, 19.8703, 59.75128 
9680, 11847, 7.08, 12.29, 19.85428, 59.77264 
9681, 11880, 7.07, 12.29, 19.85428, 59.76043 
9682, 11879, 7.07, 12.29, 19.88365, 59.77722 
9683, 11875, 7.08, 12.29, 19.85428, 59.76043 
9684, 11884, 7.08, 12.28, 19.85428, 59.74975 
9685, 11862, 7.07, 12.29, 19.85428, 59.76043 
9686, 11860, 7.07, 12.28, 19.88365, 59.76501 
9687, 11861, 7.07, 12.28, 19.85428, 59.78332 
9688, 11854, 7.07, 12.28, 19.85428, 59.74975 
9689, 11859, 7.07, 12.28, 19.8703, 59.77417 
9690, 11846, 7.07, 12.28, 19.8703, 59.73144 
9691, 11807, 7.07, 12.28, 19.85428, 59.72839 
9692, 11815, 7.07, 12.28, 19.8703, 59.71923 
9693, 11799, 7.07, 12.28, 19.8703, 59.69635 
9694, 11807, 7.07, 12.29, 19.88365, 59.65515 
9695, 11836, 7.07, 12.28, 19.85428, 59.64141 
9696, 11801, 7.07, 12.29, 19.8703, 59.64447 
9697, 11807, 7.07, 12.29, 19.8703, 59.6643 
9698, 11814, 7.08, 12.29, 19.8703, 59.68719 
9699, 11820, 7.08, 12.29, 19.88365, 59.63531 
9700, 11824, 7.08, 12.29, 19.85428, 59.66278 
9701, 11868, 7.08, 12.3, 19.88365, 59.66735 
9702, 11822, 7.08, 12.3, 19.88365, 59.63531 
9703, 11845, 7.08, 12.3, 19.88365, 59.60021 
9704, 11821, 7.08, 12.29, 19.8703, 59.59869 
9705, 11827, 7.08, 12.29, 19.88365, 59.55749 
9706, 11846, 7.07, 12.29, 19.88365, 59.58953 
9707, 11800, 7.08, 12.29, 19.8703, 59.50866 
9708, 11757, 7.08, 12.3, 19.8703, 59.52087 
9709, 11759, 7.08, 12.29, 19.88365, 59.5224 
9710, 11755, 7.07, 12.3, 19.8703, 59.49798 
9711, 11712, 7.07, 12.29, 19.88365, 59.49798 
9712, 11735, 7.07, 12.29, 19.88365, 59.5346 
9713, 11724, 7.07, 12.29, 19.8703, 59.47204 
9714, 11710, 7.07, 12.3, 19.897, 59.45373 
9715, 11701, 7.08, 12.3, 19.88365, 59.44 
9716, 11716, 7.08, 12.3, 19.88365, 59.41711 
9717, 11762, 7.08, 12.3, 19.8703, 59.41558 
9718, 11780, 7.08, 12.29, 19.85428, 59.42474 
9719, 11783, 7.08, 12.29, 19.88365, 59.42932 
9720, 11757, 7.08, 12.29, 19.85428, 59.42474 
9721, 11796, 7.08, 12.29, 19.8703, 59.46136 
9722, 11773, 7.08, 12.28, 19.8703, 59.47204 
9723, 11787, 7.08, 12.29, 19.84093, 59.51629 
9724, 11788, 7.08, 12.29, 19.8703, 59.58953 
9725, 11785, 7.07, 12.29, 19.8703, 59.57733 
9726, 11763, 7.07, 12.29, 19.85428, 59.59564 
9727, 11746, 7.07, 12.29, 19.85428, 59.63073 
9728, 11726, 7.07, 12.29, 19.8703, 59.6643 
9729, 11697, 7.08, 12.3, 19.85428, 59.71771 
9730, 11696, 7.08, 12.3, 19.88365, 59.71008 
9731, 11681, 7.08, 12.3, 19.88365, 59.75433 
9732, 11687, 7.07, 12.31, 19.88365, 59.75433 
9733, 11683, 7.07, 12.31, 19.85428, 59.80468 
9734, 11709, 7.07, 12.31, 19.85428, 59.77264 
9735, 11710, 7.07, 12.31, 19.85428, 59.80468 
9736, 11735, 7.07, 12.31, 19.85428, 59.80468 
9737, 11728, 7.07, 12.31, 19.8703, 59.79705 
9738, 11768, 7.08, 12.31, 19.8703, 59.78637 
9739, 11775, 7.07, 12.3, 19.8703, 59.79705 
9740, 11812, 7.07, 12.3, 19.85428, 59.80468 
9741, 11833, 7.07, 12.3, 19.8703, 59.78637 
9742, 11829, 7.07, 12.3, 19.84093, 59.75891 
9743, 11789, 7.07, 12.3, 19.85428, 59.77264 
9744, 11800, 7.07, 12.3, 19.8703, 59.77417 
9745, 11794, 7.07, 12.3, 19.8703, 59.78637 
9746, 11789, 7.07, 12.3, 19.85428, 59.79553 
9747, 11803, 7.07, 12.3, 19.84093, 59.76959 
9748, 11768, 7.07, 12.31, 19.85428, 59.79553 
9749, 11770, 7.07, 12.31, 19.85428, 59.77264 
9750, 11769, 7.07, 12.3, 19.85428, 59.77264 
9751, 11762, 7.07, 12.3, 19.8703, 59.75128 
9752, 11806, 7.07, 12.29, 19.8703, 59.77417 
9753, 11853, 7.07, 12.29, 19.8703, 59.77417 
9754, 11853, 7.07, 12.29, 19.85428, 59.76043 
9755, 11841, 7.08, 12.29, 19.8703, 59.77417 
9756, 11831, 7.07, 12.29, 19.88365, 59.77722 
9757, 11804, 7.07, 12.29, 19.8703, 59.73144 
9758, 11848, 7.08, 12.28, 19.85428, 59.80468 
9759, 11846, 7.07, 12.29, 19.8703, 59.76348 
9760, 11817, 7.07, 12.29, 19.8703, 59.81842 
9761, 11803, 7.07, 12.29, 19.85428, 59.76043 
9762, 11804, 7.07, 12.29, 19.88365, 59.79705 
9763, 11803, 7.07, 12.29, 19.88365, 59.80926 
9764, 11787, 7.07, 12.29, 19.8703, 59.71923 
9765, 11789, 7.07, 12.29, 19.85428, 59.77264 
9766, 11800, 7.07, 12.29, 19.85428, 59.78332 
9767, 11811, 7.08, 12.28, 19.8703, 59.78637 
9768, 11809, 7.07, 12.28, 19.8703, 59.71923 
9769, 11789, 7.08, 12.27, 19.8703, 59.80621 
9770, 11813, 7.08, 12.27, 19.84093, 59.78179 
9771, 11829, 7.08, 12.27, 19.8703, 59.8291 
9772, 11806, 7.08, 12.28, 19.85428, 59.85046 
9773, 11795, 7.08, 12.28, 19.8703, 59.90692 
9774, 11809, 7.08, 12.27, 19.84093, 59.87945 
9775, 11801, 7.08, 12.27, 19.85428, 59.8825 
9776, 11775, 7.08, 12.28, 19.8703, 59.91607 
9777, 11759, 7.07, 12.28, 19.8703, 59.92828 
