i0,i1,i2,i3,i4,i5,i6,i7,i8,i9,
-3029.676,-8174.937,-16951.05,-10292.31,2557.475,7382.68,11968.93,14587.02,5496.301,-3544.481,
-3364.254,-6460.43,-16431.88,-12521.56,763.6504,6975.246,10943.43,15111.88,7638.574,-2654.641,
-3167.719,-7285.746,-16731.4,-11320.05,1783.418,7207.925,11451.96,14852.58,6444.261,-3235.213,
-3906.648,5809.433,8775.469,14619.98,11551.69,196.8555,-3938.231,-3611.266,-13465.78,-16031.49,
-4900.836,-15201.67,-14227.36,-1132.555,6588.665,9881.242,15012.08,9386.748,-1683.043,-3723.258,
-2915.07,-10623.66,-16856.0,-7291.041,4354.465,7909.274,13259.87,13377.19,2809.247,-4024.258,
866.2949,-4032.922,-3238.742,-12619.07,-16362.64,-4957.492,5403.722,8486.539,14263.88,12190.46,
12427.91,1339.164,-4104.273,-3072.039,-11925.81,-16470.52,-5584.77,5162.68,8307.445,13920.22,
-3209.433,-6958.839,-16682.02,-11913.18,1338.322,7106.23,11278.64,15027.81,6999.994,-2987.516,
7098.367,11078.12,14907.52,7095.062,-2942.025,-3275.957,-6626.719,-16438.1,-12061.65,1165.422,
-4361.469,-14626.39,-14764.64,-1957.098,6414.028,9455.265,14900.18,9988.435,-1212.094,-3836.234,
8590.364,14321.75,11710.58,430.7773,-4033.226,-3351.957,-12898.34,-16050.19,-4373.383,5653.64,
179.873,6885.156,10500.5,15000.11,8179.103,-2433.453,-3475.746,-5723.098,-15926.71,-13185.69,
15047.92,8693.071,-2098.533,-3573.734,-5371.644,-15647.13,-13663.27,-425.6504,6770.532,10268.44,
-16034.28,-12615.18,643.8535,6991.333,10680.39,14901.88,7668.775,-2742.258,-3447.738,-6046.797,
13989.89,12270.12,1069.049,-4101.52,-3094.043,-12149.3,-16384.52,-5264.431,5302.125,8362.637,
11312.5,14765.53,6495.521,-3219.672,-3166.59,-7020.297,-16544.32,-11468.33,1640.877,7204.793,
7669.176,12594.3,14143.3,4144.856,-3875.941,-2866.379,-9275.504,-17069.48,-8915.053,3450.729,
-3560.625,-5466.941,-15728.92,-13497.02,-270.1289,6773.215,10333.53,15038.5,8564.608,-2186.281,
-3029.398,-7819.664,-16900.73,-10745.09,2222.379,7314.402,11756.67,14721.72,5881.095,-3401.377,
4461.595,-3846.76,-2878.176,-8932.567,-17010.55,-9293.182,3252.172,7566.582,12400.99,14279.96,
-9765.871,-16981.43,-8270.687,3843.977,7731.625,12817.88,13860.43,3612.692,-3972.98,-2875.625,
12482.1,14222.54,4412.519,-3792.109,-2870.773,-9047.301,-17066.74,-9219.697,3270.897,7608.57,
3452.088,7632.769,12425.32,14130.77,4237.741,-3927.873,-2867.566,-9043.12,-16976.57,-9063.531,
1243.959,7113.363,11143.78,14981.14,7041.561,-2944.363,-3225.77,-6719.191,-16555.55,-12078.97,
-3241.129,6023.578,8963.711,14713.57,10996.66,-319.6543,-3903.375,-3778.508,-13823.37,-15631.46,
14475.44,11468.4,199.6562,-3979.004,-3448.398,-13187.85,-15952.8,-4082.039,5788.59,8717.992,
-14352.71,-1385.23,6586.614,9625.125,14841.7,9512.117,-1619.361,-3829.203,-4547.719,-14831.3,
14945.96,10088.23,-1148.297,-3767.437,-4317.657,-14637.55,-14933.82,-2074.275,6357.84,9487.062,
-7855.006,4073.324,7821.277,12895.95,13657.41,3220.807,-4039.524,-2846.48,-9980.152,-16947.61,
-15929.93,-4052.199,5771.824,8658.153,14422.37,11523.54,163.7969,-4042.23,-3403.558,-13111.77,
12684.96,14156.08,4150.881,-3842.846,-2837.797,-9400.367,-17133.48,-8919.261,3491.43,7650.391,
13772.81,12535.43,1493.869,-4110.649,-2968.648,-11669.39,-16542.04,-5856.456,5082.035,8263.055,
-6295.885,4855.363,8118.008,13570.1,12865.13,1916.472,-4121.762,-2929.414,-11254.52,-16723.54,
-7702.746,4139.73,7824.375,12965.84,13559.54,3089.942,-4030.519,-2835.172,-10086.64,-16924.33,
4108.264,-3928.474,-2853.836,-9136.305,-16942.4,-8955.684,3464.059,7632.433,12514.89,14097.0,
3873.773,7767.422,12842.68,13835.23,3563.499,-3985.184,-2812.828,-9729.082,-17021.63,-8333.897,
-2869.359,-10825.12,-16995.75,-7261.38,4376.707,7962.563,13412.33,13446.95,2700.597,-3947.5,
14798.87,9639.823,-1480.01,-3839.035,-4366.285,-14606.29,-14517.24,-1700.391,6520.629,9549.879,
-3976.012,-3609.594,-13516.92,-15811.6,-3660.687,5898.219,8813.792,14613.11,11300.82,-51.11524,
14303.05,11623.88,362.0742,-4018.93,-3287.66,-12869.04,-16044.89,-4341.086,5672.937,8599.66,
335.1074,-3988.027,-3364.473,-12985.99,-16075.47,-4314.715,5671.43,8610.879,14401.41,11709.88,
12828.74,1886.086,-4115.176,-2890.813,-11217.9,-16680.93,-6385.283,4844.965,8133.609,13596.69,
13509.74,12863.97,1925.699,-4124.043,-2886.801,-11102.33,-16652.55,-6435.268,4812.441,8089.207,
-15230.94,-2722.027,6206.922,9113.801,14727.69,10554.74,-753.1719,-3894.125,-3939.004,-14063.9,
14881.24,10241.26,-1014.676,-3830.008,-4167.418,-14445.46,-15037.48,-2316.521,6340.812,9348.219,
-12027.73,-16492.13,-5501.739,5177.883,8316.406,13957.13,12418.55,1244.139,-4031.469,-3061.0,
5178.262,8297.043,13919.83,12491.54,1359.783,-4074.672,-3017.445,-11913.24,-16551.95,-5689.182,
-14231.41,-14788.87,-2097.193,6400.266,9282.907,14666.2,9998.672,-1212.008,-3901.469,-4117.109,
5657.094,8542.32,14269.13,11787.47,466.5742,-4028.09,-3256.32,-12769.13,-16143.48,-4525.572,
-13990.29,-15106.34,-2576.408,6274.523,9117.398,14647.3,10396.34,-893.5879,-3934.523,-3934.398,
-3370.754,6018.688,8866.969,14589.62,11086.39,-305.6426,-3955.094,-3640.379,-13578.03,-15711.79,
-14477.52,-14779.14,-2010.898,6429.988,9398.273,14805.52,9943.149,-1258.098,-3817.988,-4233.274,
-769.7109,-3958.109,-3814.352,-13810.06,-15245.39,-2827.894,6181.508,9009.757,14617.46,10616.81,
-2009.566,-3718.762,-4807.336,-15089.14,-13958.82,-888.041,6700.164,9871.742,14873.57,9026.229,
10257.55,14893.05,8349.213,-2404.432,-3530.625,-5324.547,-15550.05,-13398.19,-132.5801,6840.625,
-15532.68,-3424.852,6018.238,8774.265,14412.76,10973.48,-329.3477,-4032.442,-3549.469,-13309.97,
1820.207,7241.68,11374.61,14751.8,6392.652,-3303.213,-3100.676,-7111.614,-16605.8,-11459.65,
-1337.447,6593.785,9763.735,14985.59,9430.576,-1640.559,-3691.785,-4635.738,-15045.59,-14422.57,
8382.156,13955.56,11909.73,663.9375,-4138.402,-3080.156,-12191.56,-16107.69,-4870.914,5477.407,
9241.926,14665.95,10122.9,-1155.531,-3884.781,-4040.727,-14129.76,-14921.71,-2273.297,6374.98,
-2808.098,-9380.645,-16935.74,-8589.519,3687.174,7665.098,12629.65,13922.74,3805.523,-3996.17,
2579.52,7406.855,11880.28,14520.78,5378.431,-3605.314,-2916.652,-7979.078,-16860.58,-10404.23,
6171.008,9016.261,14678.96,10750.32,-628.1875,-3897.601,-3797.855,-13833.55,-15447.92,-3011.402,
-16836.95,-7702.348,4183.129,7849.773,12961.24,13505.94,3000.36,-4110.121,-2792.773,-10058.24,
-4111.105,-14268.41,-14883.87,-2221.193,6371.274,9265.906,14758.2,10097.65,-1143.008,-3865.477,
-7326.789,-16549.16,-10913.61,2155.379,7296.422,11454.38,14529.76,5938.204,-3520.791,-3063.832,
3229.122,-4081.941,-2796.559,-9832.164,-16909.57,-8031.913,4006.149,7780.766,12886.36,13749.76,
9355.812,14815.84,10109.86,-1146.107,-3807.418,-4155.817,-14374.85,-14975.88,-2203.92,6382.414,
-9601.974,3106.344,7511.75,12082.3,14242.67,4722.56,-3865.742,-2887.156,-8436.715,-16874.07,
-3683.715,-13596.22,-15347.14,-3055.955,6154.777,8907.922,14514.42,10714.32,-597.8477,-4010.578,
14458.15,11392.1,62.35938,-3990.301,-3409.695,-13171.14,-15898.09,-3976.336,5837.293,8695.696,
-4001.516,-3907.403,-13919.32,-14892.34,-2330.426,6375.515,9118.406,14540.3,10150.36,-1133.57,
-6785.293,-16454.91,-11680.21,1528.521,7151.926,11167.89,14796.51,6640.804,-3198.934,-3166.332,
13315.03,12941.68,2127.324,-4179.773,-2814.664,-10719.44,-16639.09,-6758.724,4703.367,8024.258,
-7001.48,4532.48,7956.254,13065.28,13110.69,2390.899,-4206.074,-2809.848,-10389.88,-16648.29,
-12520.07,-16085.64,-4566.473,5643.73,8477.539,14126.87,11772.45,437.2832,-4105.934,-3179.742,
12559.9,13887.9,3842.458,-3999.34,-2784.777,-9213.902,-16874.91,-8693.452,3611.318,7664.777,
5366.363,8309.145,13833.94,12140.64,1045.885,-4172.57,-2989.344,-11858.13,-16294.85,-5381.08,
-4065.395,-3641.676,-13485.31,-15316.08,-3038.031,6182.398,8857.672,14433.31,10718.09,-644.957,
12025.73,14161.76,4603.16,-3932.387,-2867.629,-8292.933,-16741.96,-9572.337,3082.203,7534.429,
-11526.85,-16392.16,-5735.111,5131.601,8200.625,13646.27,12429.57,1351.521,-4168.195,-2937.219,
4980.269,8150.914,13491.01,12662.05,1688.389,-4171.855,-2859.508,-11166.61,-16557.65,-6216.978,
-7208.644,-16437.29,-10835.95,2188.504,7305.027,11384.06,14467.7,5830.362,-3609.096,-3084.621,
5041.668,8152.312,13464.41,12589.45,1574.787,-4203.457,-2869.109,-11164.21,-16473.25,-6112.579,
-2693.35,-3515.414,-5502.113,-15634.91,-12992.98,240.1367,6973.207,10329.91,14832.72,7962.781,
-16934.23,-8821.521,3536.246,7625.629,12491.11,14014.24,3987.514,-3983.246,-2793.633,-9122.106,
14861.54,8651.899,-2219.836,-3598.258,-5027.98,-15346.35,-13698.71,-463.957,6777.465,10064.18,
4441.269,7901.953,12986.91,13242.01,2647.39,-4219.062,-2754.75,-10140.71,-16700.81,-7404.182,
6685.819,-3199.229,-3205.16,-6543.922,-16312.3,-11800.83,1412.219,7155.16,11032.92,14775.3,
-3880.586,-4015.531,-14187.57,-14943.52,-2294.084,6368.176,9222.129,14683.16,10149.1,-1101.32,
-2913.77,-8193.648,-16650.58,-9596.416,3070.291,7509.769,11931.65,14116.58,4659.431,-3933.285,
-16745.62,-6730.982,4669.152,8033.023,13366.39,13061.41,2168.792,-4106.355,-2835.227,-10880.6,
6511.867,9292.508,14618.82,9820.255,-1374.404,-3909.863,-4063.512,-14197.83,-14716.27,-1981.609,
2694.852,7437.797,11768.22,14359.36,5199.385,-3737.263,-2915.203,-7839.617,-16708.77,-10258.78,
-6009.517,5038.063,8161.899,13552.21,12619.19,1562.115,-4182.469,-2878.305,-11281.62,-16581.6,
-7402.937,-16577.32,-10677.52,2387.941,7344.988,11515.73,14444.11,5637.316,-3660.135,-3012.192,
5319.844,8237.852,13696.58,12217.24,1065.663,-4186.836,-2942.852,-11597.59,-16337.24,-5472.659,
-10474.86,-16676.2,-6880.244,4628.25,7964.07,13138.67,13076.0,2227.044,-4212.453,-2790.273,
-9584.086,-16849.94,-8211.081,3967.043,7766.066,12706.68,13689.55,3393.689,-4103.441,-2774.473,
-8491.298,3777.449,7684.836,12426.31,13767.44,3635.708,-4128.043,-2773.43,-9085.902,-16813.02,
-2849.254,-8507.848,-16685.78,-9160.157,3398.824,7564.847,12116.45,13955.36,4221.754,-4054.229,
-16126.78,-11919.48,1428.736,7165.348,10871.53,14646.0,6792.686,-3274.529,-3245.141,-6338.324,
13384.71,2913.991,-4260.676,-2755.328,-9656.574,-16669.13,-7749.411,4235.273,7811.922,12745.18,
-5903.916,5143.664,8173.5,13520.82,12499.79,1447.717,-4230.867,-2865.703,-11275.02,-16510.0,
-4862.508,-15033.46,-13538.02,-340.8926,6885.774,9898.715,14664.67,8456.205,-2408.902,-3721.57,
7933.211,13017.35,13122.02,2392.345,-4275.961,-2744.008,-10213.15,-16654.8,-7165.134,4588.156,
-10240.25,-16601.94,-7075.237,4605.043,7903.109,13025.25,13077.94,2343.24,-4254.047,-2783.109,
-7459.55,4366.926,7888.57,12908.03,13319.74,2700.138,-4177.324,-2753.977,-10014.44,-16778.13,
13683.36,3658.993,-4228.361,-2783.777,-8814.168,-16619.15,-8632.785,3751.584,7685.98,12298.38,
-5450.301,-15577.1,-12949.15,379.957,6987.023,10338.7,14729.52,7795.576,-2777.549,-3476.617,
6636.668,-3331.559,-3234.152,-6315.312,-16082.76,-11868.46,1456.752,7213.356,10886.52,14638.97,
6668.031,9465.266,14662.18,9427.427,-1755.102,-3839.227,-4217.469,-14447.35,-14472.64,-1491.098,
8364.636,13906.89,11902.12,607.0117,-4160.539,-2993.043,-12049.3,-16182.52,-4932.432,5537.137,
11704.83,405.0391,-4200.301,-3015.059,-12095.45,-16049.62,-4719.83,5648.496,8397.258,13924.66,
8791.656,14348.15,10737.86,-669.002,-4069.059,-3440.066,-13251.57,-15430.28,-3191.436,6173.645,
7217.149,10697.33,14549.81,6797.631,-3278.475,-3340.149,-5978.336,-15870.82,-12051.66,1257.465,
-179.2871,-4132.312,-3256.067,-12729.46,-15717.33,-3905.521,5952.512,8574.269,14172.68,11220.54,
7726.371,12351.93,13710.39,3547.324,-4205.277,-2759.965,-8930.515,-16671.97,-8567.932,3799.69,
11103.86,-282.8926,-4099.027,-3270.473,-12835.99,-15695.47,-3774.715,5991.437,8624.879,14238.4,
2704.695,-4334.972,-2712.625,-9628.894,-16578.43,-7647.708,4315.977,7866.624,12691.88,13323.43,
-9764.063,-16764.48,-7747.831,4240.238,7821.867,12818.48,13441.9,2884.25,-4196.828,-2733.461,
-2114.992,-3723.699,-4501.422,-14761.44,-14073.6,-968.7988,6739.906,9702.621,14689.63,9011.807,
14574.63,9966.107,-1390.076,-3924.828,-3884.191,-14005.42,-14892.9,-2134.732,6504.035,9187.39,
-4240.062,-2985.605,-11899.34,-16126.73,-4939.341,5563.27,8330.809,13798.54,11903.97,594.5566,
-4594.547,-14833.42,-13970.43,-775.2773,6791.976,9726.954,14666.83,8874.82,-2157.315,-3729.57,
-4589.149,-14827.02,-13990.03,-788.8789,6807.374,9739.352,14692.23,8856.218,-2168.916,-3731.172,
4327.438,7802.473,12650.1,13282.97,2824.113,-4316.027,-2713.066,-9501.692,-16579.57,-7776.706,
-16466.03,-10053.41,2885.067,7484.101,11673.37,14105.44,4920.808,-3949.666,-2910.695,-7688.965,
14180.34,4942.72,-3960.773,-2900.797,-7660.062,-16536.13,-10122.51,2865.965,7486.0,11705.27,
6509.75,9088.258,14487.31,10005.99,-1339.711,-3995.547,-3752.055,-13770.11,-14950.79,-2283.08,
-10613.32,2449.684,7383.727,11432.69,14352.07,5448.519,-3766.473,-2979.523,-7241.492,-16465.86,
6862.374,-3270.738,-3280.434,-5968.641,-15914.12,-12171.98,1195.15,7194.848,10704.04,14649.52,
-7130.55,-16312.2,-10602.86,2508.598,7402.121,11349.15,14275.8,5413.455,-3859.002,-3044.527,
-15339.43,-2982.512,6252.402,8817.992,14345.31,10599.04,-805.8926,-4062.809,-3501.399,-13322.73,
12393.32,13541.46,3266.749,-4301.015,-2743.426,-9018.918,-16595.05,-8282.336,3997.437,7741.832,
14181.87,5022.833,-3946.023,-2931.602,-7427.003,-16423.67,-10228.64,2737.231,7452.797,11562.22,
-11653.61,-16114.73,-5057.573,5557.488,8269.754,13662.21,11951.33,628.1797,-4315.895,-2927.16,
-344.1758,6947.227,9794.48,14544.62,8390.43,-2499.025,-3752.43,-4630.683,-14825.83,-13624.64,
-9246.441,-16476.54,-7840.315,4239.363,7793.301,12463.86,13294.95,2890.726,-4394.955,-2723.895,
8286.148,13608.9,11891.53,652.9629,-4328.555,-2865.555,-11524.3,-16092.93,-5170.362,5542.14,
6133.918,8580.668,14069.06,10940.94,-460.8828,-4211.918,-3207.668,-12664.07,-15546.94,-3633.113,
-3175.789,-6384.785,-16171.56,-11689.16,1637.0,7242.992,10949.0,14587.75,6441.363,-3436.785,
-16325.63,-5791.978,5236.269,8140.914,13442.0,12362.04,1201.378,-4332.867,-2809.508,-11122.6,
-233.6348,-4210.723,-3133.652,-12504.47,-15743.37,-3967.359,5959.719,8510.645,14065.46,11257.37,
11237.8,14350.83,5684.818,-3740.375,-3030.293,-6882.0,-16286.02,-10950.03,2253.174,7362.09,
1686.794,-4400.078,-2712.27,-10528.13,-16488.53,-6511.402,4955.476,8021.676,13190.54,12785.95,
-10600.24,2540.215,7399.723,11337.74,14253.37,5400.037,-3872.416,-2996.926,-7105.945,-16355.58,
4472.722,-4139.951,-2884.895,-7760.332,-16431.47,-9682.511,3118.141,7555.101,11724.53,14028.67,
3618.047,7618.454,12017.01,13736.37,3889.274,-4249.039,-2779.453,-8331.012,-16496.38,-9023.271,
-6274.726,-15902.18,-11516.86,1768.338,7307.949,10820.13,14363.6,6261.277,-3595.928,-3231.543,
2390.965,-3582.539,-2438.375,-10000.99,-15916.3,-6972.365,3864.137,7882.969,12650.57,12121.9,
