ID, Amp, Shift, Voltage, Temp, Humidity 
1211,9941,6.69,12.33,17.13321,70.08621
1212,9957,6.69,12.33,17.10384,70.04959
1213,9924,6.69,12.32,17.13321,70.09689
1214,9928,6.69,12.32,17.11986,70.09537
1215,9929,6.69,12.32,17.13321,70.1381
1216,9911,6.69,12.33,17.11986,70.20982
1217,9939,6.69,12.33,17.10384,70.24796
1218,9943,6.69,12.33,17.11986,70.3029
1219,9935,6.69,12.32,17.13321,70.36698
1220,9943,6.69,12.32,17.11986,70.40666
1221,9910,6.69,12.32,17.11986,70.45854
1222,9910,6.69,12.32,17.10384,70.49516
1223,9940,6.69,12.32,17.10384,70.49516
1224,9940,6.69,12.32,17.13321,70.50279
1225,9943,6.69,12.32,17.11986,70.53025
1226,9968,6.69,12.32,17.10384,70.51652
1227,9963,6.69,12.32,17.10384,70.50736
1228,9950,6.69,12.32,17.10384,70.50736
1229,9954,6.69,12.33,17.10384,70.486
1230,9966,6.69,12.32,17.09049,70.48448
1231,10000,6.69,12.32,17.10384,70.486
1232,9977,6.69,12.32,17.10384,70.50736
1233,9977,6.69,12.32,17.11986,70.46769
1234,9988,6.69,12.32,17.09049,70.47227
1235,9954,6.69,12.31,17.09049,70.47227
1236,9927,6.69,12.31,17.09049,70.45243
1237,9922,6.69,12.3,17.09049,70.46311
1238,9928,6.69,12.3,17.09049,70.46311
1239,9929,6.69,12.3,17.11986,70.4799
1240,9920,6.69,12.29,17.09049,70.45243
1241,9924,6.69,12.29,17.13321,70.46159
1242,9923,6.69,12.3,17.09049,70.43107
1243,9915,6.69,12.3,17.09049,70.42192
1244,9905,6.69,12.29,17.11986,70.41581
1245,9915,6.69,12.29,17.10384,70.41276
1246,9949,6.69,12.29,17.09049,70.37919
1247,9923,6.69,12.29,17.11986,70.35325
1248,9921,6.69,12.29,17.10384,70.33036
1249,9918,6.69,12.29,17.11986,70.27085
1250,9919,6.69,12.29,17.09049,70.33799
1251,9918,6.69,12.29,17.11986,70.31205
1252,9936,6.69,12.28,17.11986,70.27085
1253,9929,6.69,12.28,17.10384,70.25712
1254,9906,6.69,12.28,17.10384,70.25712
1255,9905,6.69,12.28,17.10384,70.22813
1256,9899,6.69,12.29,17.11986,70.25102
1257,9931,6.69,12.29,17.13321,70.20066
1258,9928,6.69,12.29,17.10384,70.22813
1259,9920,6.69,12.29,17.09049,70.20219
1260,9900,6.69,12.29,17.10384,70.15489
1261,9899,6.69,12.29,17.10384,70.15489
1262,9904,6.69,12.29,17.11986,70.14726
1263,9905,6.69,12.29,17.09049,70.132
1264,9933,6.69,12.29,17.09049,70.11063
1265,9960,6.69,12.29,17.09049,70.14115
1266,9930,6.69,12.28,17.10384,70.14268
1267,9919,6.69,12.28,17.09049,70.11063
1268,9910,6.69,12.27,17.10384,70.12284
1269,9925,6.69,12.27,17.11986,70.1152
1270,9942,6.69,12.27,17.10384,70.11368
1271,9945,6.69,12.27,17.10384,70.08163
1272,9921,6.69,12.27,17.07714,70.0679
1273,9926,6.69,12.27,17.09049,70.06943
1274,9934,6.69,12.27,17.09049,70.06943
1275,9914,6.69,12.27,17.09049,70.06943
1276,9923,6.69,12.27,17.10384,70.09232
1277,9901,6.69,12.27,17.09049,70.09079
1278,9914,6.69,12.27,17.10384,70.10147
1279,9918,6.69,12.27,17.10384,70.10147
1280,9925,6.69,12.27,17.09049,70.09995
1281,9915,6.69,12.28,17.09049,70.09079
1282,9939,6.68,12.27,17.09049,70.06943
1283,9939,6.69,12.28,17.10384,70.09232
1284,9937,6.69,12.28,17.09049,70.09995
1285,9920,6.69,12.29,17.10384,70.08163
1286,9929,6.69,12.29,17.09049,70.07858
1287,9963,6.69,12.29,17.09049,70.09995
1288,9944,6.69,12.3,17.09049,70.09079
1289,9944,6.69,12.29,17.09049,70.11979
1290,9914,6.69,12.29,17.09049,70.11979
1291,9904,6.69,12.29,17.10384,70.11368
1292,9905,6.69,12.29,17.09049,70.11063
1293,9892,6.69,12.29,17.09049,70.14115
1294,9893,6.69,12.3,17.09049,70.11063
1295,9927,6.69,12.3,17.10384,70.12284
1296,9938,6.69,12.3,17.11986,70.07401
1297,9938,6.69,12.3,17.09049,70.09079
1298,9951,6.69,12.31,17.10384,70.11368
1299,9948,6.69,12.32,17.10384,70.09232
1300,9981,6.69,12.32,17.13321,70.10605
1301,9983,6.69,12.32,17.11986,70.10452
1302,9971,6.69,12.32,17.10384,70.13352
1303,9994,6.69,12.32,17.11986,70.13658
1304,9958,6.69,12.32,17.09049,70.15183
1305,9954,6.69,12.31,17.10384,70.15489
1306,9948,6.69,12.31,17.09049,70.18235
1307,9943,6.69,12.31,17.10384,70.20524
1308,9947,6.69,12.32,17.11986,70.23881
1309,9913,6.69,12.32,17.10384,70.21592
1310,9905,6.69,12.32,17.10384,70.20524
1311,9894,6.69,12.32,17.10384,70.24796
1312,9893,6.69,12.32,17.10384,70.25712
1313,9890,6.69,12.32,17.10384,70.24796
1314,9925,6.69,12.33,17.11986,70.26017
1315,9929,6.69,12.33,17.10384,70.25712
1316,9934,6.68,12.33,17.09049,70.25559
1317,9937,6.69,12.33,17.09049,70.30747
1318,9927,6.69,12.33,17.10384,70.31053
1319,9963,6.69,12.32,17.10384,70.27848
1320,9971,6.69,12.33,17.13321,70.30595
1321,9996,6.69,12.32,17.11986,70.28001
1322,9997,6.69,12.32,17.11986,70.27085
1323,9962,6.69,12.32,17.09049,70.28764
1324,9932,6.69,12.32,17.13321,70.30595
1325,9935,6.69,12.31,17.09049,70.31663
1326,9937,6.69,12.32,17.09049,70.30747
1327,9938,6.69,12.31,17.10384,70.29832
1328,9956,6.69,12.31,17.10384,70.26933
1329,9919,6.69,12.31,17.10384,70.26933
1330,9920,6.68,12.31,17.09049,70.27543
1331,9894,6.68,12.3,17.11986,70.22965
1332,9890,6.69,12.3,17.10384,70.19608
1333,9921,6.69,12.3,17.11986,70.21897
1334,9955,6.69,12.29,17.10384,70.18388
1335,9951,6.68,12.3,17.09049,70.19303
1336,9930,6.68,12.29,17.10384,70.14268
1337,9920,6.68,12.3,17.10384,70.18388
1338,9918,6.68,12.29,17.10384,70.14268
1339,9956,6.69,12.3,17.07714,70.1091
1340,9940,6.69,12.3,17.09049,70.11979
1341,9957,6.68,12.3,17.10384,70.12284
1342,9944,6.68,12.29,17.10384,70.09232
1343,9933,6.68,12.29,17.11986,70.09537
1344,9928,6.69,12.29,17.10384,70.10147
1345,9926,6.69,12.29,17.09049,70.07858
1346,9941,6.69,12.29,17.10384,70.06027
1347,9933,6.69,12.28,17.09049,70.06943
1348,9926,6.69,12.28,17.09049,70.04654
1349,9888,6.69,12.28,17.07714,70.03586
1350,9899,6.68,12.28,17.09049,70.0267
1351,9896,6.69,12.29,17.09049,69.99619
1352,9925,6.68,12.29,17.09049,70.00534
1353,9938,6.68,12.28,17.09049,69.99619
1354,9941,6.68,12.28,17.09049,70.00534
1355,9933,6.68,12.28,17.07714,70.00381
1356,9937,6.68,12.28,17.07714,70.0145
1357,9959,6.68,12.28,17.09049,69.99619
1358,9939,6.68,12.28,17.09049,70.03738
1359,9962,6.68,12.28,17.09049,70.0267
1360,9963,6.68,12.28,17.09049,70.0267
1361,9951,6.68,12.27,17.06379,70.04196
1362,9920,6.68,12.28,17.09049,70.0267
1363,9924,6.68,12.28,17.07714,70.03586
1364,9904,6.68,12.27,17.09049,70.0267
1365,9903,6.68,12.27,17.07714,70.03586
1366,9904,6.68,12.27,17.09049,70.04654
1367,9901,6.68,12.28,17.09049,70.03738
1368,9927,6.68,12.28,17.07714,70.04501
1369,9925,6.68,12.28,17.09049,70.04654
1370,9924,6.68,12.28,17.07714,70.03586
1371,9934,6.68,12.27,17.09049,70.01755
1372,9958,6.68,12.28,17.07714,70.02365
1373,9954,6.68,12.27,17.09049,70.00534
1374,9965,6.68,12.28,17.06379,70.04196
1375,9967,6.68,12.28,17.09049,70.06943
1376,9969,6.68,12.28,17.10384,70.04959
1377,9949,6.68,12.27,17.09049,70.0267
1378,9916,6.68,12.27,17.09049,70.09079
1379,9910,6.68,12.28,17.07714,70.05569
1380,9902,6.68,12.28,17.07714,70.03586
1381,9906,6.68,12.29,17.09049,70.07858
1382,9883,6.68,12.28,17.09049,70.05875
1383,9883,6.68,12.29,17.09049,70.09079
1384,9890,6.68,12.29,17.07714,70.1091
1385,9893,6.68,12.29,17.10384,70.09232
1386,9894,6.69,12.29,17.10384,70.12284
1387,9892,6.68,12.3,17.09049,70.1732
1388,9897,6.69,12.29,17.10384,70.18388
1389,9904,6.69,12.29,17.07714,70.17015
1390,9902,6.69,12.29,17.10384,70.16404
1391,9915,6.68,12.29,17.09049,70.2144
1392,9937,6.68,12.29,17.09049,70.2144
1393,9916,6.68,12.3,17.10384,70.23728
1394,9894,6.68,12.29,17.09049,70.22355
1395,9898,6.68,12.3,17.10384,70.22813
1396,9896,6.68,12.3,17.09049,70.28764
1397,9905,6.68,12.31,17.10384,70.25712
1398,9935,6.68,12.32,17.09049,70.25559
1399,9928,6.68,12.31,17.10384,70.25712
1400,9927,6.68,12.32,17.10384,70.27848
1401,9923,6.68,12.32,17.10384,70.27848
1402,9933,6.68,12.32,17.09049,70.28764
1403,9953,6.68,12.32,17.10384,70.28916
1404,9951,6.68,12.33,17.09049,70.28764
1405,9954,6.68,12.32,17.09049,70.31663
1406,9924,6.68,12.32,17.07714,70.32578
1407,9914,6.68,12.32,17.07714,70.38835
1408,9892,6.68,12.32,17.09049,70.43107
1409,9904,6.68,12.31,17.10384,70.47532
1410,9897,6.68,12.32,17.07714,70.46159
1411,9870,6.68,12.31,17.07714,70.51194
1412,9848,6.69,12.31,17.09049,70.48448
1413,9850,6.69,12.3,17.06379,70.48905
1414,9867,6.69,12.3,17.07714,70.49058
1415,9858,6.68,12.31,17.09049,70.44328
1416,9871,6.68,12.31,17.07714,70.44023
1417,9895,6.69,12.31,17.04776,70.43412
1418,9916,6.68,12.31,17.06379,70.41581
1419,9906,6.69,12.31,17.06379,70.41581
1420,9925,6.68,12.31,17.07714,70.38835
1421,9934,6.68,12.31,17.04776,70.4036
1422,9944,6.68,12.31,17.04776,70.4036
1423,9942,6.68,12.32,17.06379,70.35325
1424,9943,6.68,12.32,17.07714,70.37614
1425,9952,6.68,12.32,17.06379,70.36546
1426,9963,6.68,12.31,17.04776,70.31053
1427,9961,6.68,12.31,17.04776,70.31053
1428,9948,6.68,12.32,17.04776,70.35172
1429,9969,6.68,12.31,17.06379,70.33341
1430,9969,6.68,12.31,17.04776,70.27848
1431,9976,6.68,12.3,17.06379,70.28306
1432,9966,6.68,12.31,17.06379,70.27085
1433,9963,6.68,12.3,17.06379,70.28306
1434,9973,6.68,12.3,17.04776,70.23728
1435,9939,6.68,12.29,17.06379,70.2617
1436,9942,6.68,12.29,17.06379,70.20982
1437,9934,6.68,12.29,17.06379,70.17777
1438,9915,6.68,12.3,17.06379,70.17777
1439,9879,6.68,12.3,17.07714,70.17015
1440,9865,6.68,12.29,17.06379,70.13658
1441,9863,6.68,12.29,17.06379,70.13658
1442,9846,6.68,12.29,17.06379,70.13658
1443,9848,6.68,12.29,17.07714,70.09689
1444,9837,6.68,12.29,17.07714,70.1091
1445,9868,6.68,12.29,17.07714,70.1091
1446,9875,6.68,12.28,17.04776,70.10147
1447,9881,6.68,12.28,17.07714,70.0679
1448,9886,6.68,12.27,17.03441,70.07858
1449,9883,6.68,12.28,17.07714,70.03586
1450,9896,6.68,12.28,17.06379,70.01297
1451,9912,6.68,12.27,17.06379,70.04196
1452,9928,6.68,12.28,17.07714,70.00381
1453,9893,6.68,12.28,17.07714,69.96262
1454,9902,6.68,12.28,17.06379,69.97177
1455,9895,6.68,12.28,17.07714,69.9321
1456,9875,6.68,12.28,17.06379,69.95956
1457,9871,6.68,12.28,17.06379,69.95041
1458,9900,6.68,12.28,17.06379,69.93973
1459,9918,6.68,12.28,17.06379,69.89853
1460,9904,6.68,12.28,17.04776,69.91684
1461,9900,6.68,12.28,17.04776,69.89548
1462,9887,6.68,12.28,17.04776,69.89548
1463,9893,6.68,12.28,17.06379,69.89853
1464,9886,6.68,12.28,17.06379,69.88632
1465,9881,6.68,12.28,17.06379,69.88632
1466,9865,6.68,12.28,17.06379,69.88632
1467,9868,6.68,12.28,17.07714,69.90005
1468,9867,6.68,12.28,17.07714,69.92142
1469,9885,6.68,12.28,17.04776,69.95804
1470,9890,6.68,12.29,17.03441,69.9855
1471,9877,6.68,12.28,17.03441,70.02823
1472,9879,6.68,12.28,17.04776,70.04044
1473,9899,6.68,12.28,17.04776,70.01907
1474,9906,6.68,12.29,17.06379,70.05417
1475,9905,6.68,12.29,17.02105,70.08774
1476,9934,6.68,12.3,17.03441,70.07858
1477,9934,6.68,12.29,17.04776,70.11368
1478,9922,6.68,12.3,17.03441,70.09079
1479,9909,6.68,12.3,17.03441,70.11063
1480,9912,6.68,12.29,17.04776,70.11368
1481,9929,6.68,12.3,17.04776,70.14268
1482,9930,6.68,12.3,17.04776,70.15489
1483,9922,6.68,12.3,17.04776,70.14268
1484,9921,6.68,12.3,17.04776,70.11368
1485,9935,6.68,12.3,17.06379,70.1152
1486,9913,6.68,12.3,17.04776,70.08163
1487,9896,6.68,12.3,17.04776,70.10147
1488,9908,6.68,12.3,17.03441,70.09079
1489,9920,6.68,12.3,17.03441,70.03738
1490,9890,6.68,12.31,17.04776,70.06027
1491,9888,6.68,12.3,17.03441,70.05875
1492,9918,6.68,12.31,17.06379,70.05417
1493,9904,6.68,12.31,17.06379,70.06332
1494,9894,6.68,12.31,17.06379,70.05417
1495,9877,6.68,12.31,17.06379,70.06332
1496,9896,6.68,12.32,17.07714,70.08774
1497,9912,6.68,12.32,17.04776,70.06027
1498,9906,6.68,12.32,17.04776,70.08163
1499,9880,6.68,12.32,17.04776,70.10147
1500,9913,6.68,12.32,17.06379,70.09537
1501,9913,6.68,12.32,17.03441,70.132
1502,9909,6.68,12.32,17.04776,70.11368
1503,9921,6.68,12.32,17.06379,70.10605
1504,9937,6.68,12.32,17.03441,70.11979
1505,9944,6.68,12.32,17.06379,70.1152
1506,9949,6.68,12.31,17.04776,70.11368
1507,9946,6.68,12.31,17.04776,70.11368
1508,9940,6.68,12.31,17.04776,70.11368
1509,9965,6.68,12.32,17.06379,70.12742
1510,9948,6.68,12.31,17.06379,70.12742
1511,9942,6.68,12.32,17.03441,70.11063
1512,9938,6.68,12.32,17.04776,70.10147
1513,9923,6.68,12.32,17.03441,70.09995
1514,9919,6.68,12.32,17.03441,70.11979
1515,9909,6.68,12.32,17.02105,70.07706
1516,9900,6.68,12.31,17.04776,70.09232
1517,9902,6.68,12.31,17.06379,70.09537
1518,9906,6.68,12.31,17.04776,70.07248
1519,9906,6.68,12.31,17.06379,70.08621
1520,9926,6.68,12.31,17.02105,70.07706
1521,9910,6.68,12.31,17.04776,70.08163
1522,9899,6.68,12.31,17.04776,70.09232
1523,9931,6.68,12.3,17.04776,70.09232
1524,9932,6.68,12.31,17.04776,70.10147
1525,9921,6.68,12.3,17.03441,70.11979
1526,9920,6.68,12.3,17.03441,70.09995
1527,9899,6.68,12.3,17.04776,70.14268
1528,9906,6.68,12.3,17.04776,70.12284
1529,9871,6.68,12.3,17.04776,70.12284
1530,9856,6.68,12.3,17.03441,70.15183
1531,9866,6.68,12.3,17.04776,70.16404
1532,9876,6.68,12.3,17.03441,70.19303
1533,9842,6.68,12.3,17.04776,70.21592
1534,9840,6.68,12.3,17.04776,70.20677
1535,9843,6.68,12.3,17.03441,70.24644
1536,9851,6.68,12.3,17.06379,70.27085
1537,9867,6.68,12.3,17.06379,70.2617
1538,9861,6.69,12.3,17.03441,70.30747
1539,9898,6.69,12.3,17.06379,70.31205
1540,9894,6.68,12.3,17.04776,70.36241
1541,9898,6.68,12.29,17.04776,70.42497
1542,9905,6.68,12.29,17.03441,70.45243
1543,9912,6.68,12.28,17.04776,70.47532
1544,9917,6.68,12.28,17.03441,70.55772
1545,9935,6.68,12.28,17.06379,70.60349
1546,9910,6.68,12.28,17.04776,70.6508
1547,9895,6.68,12.28,17.03441,70.62791
1548,9899,6.68,12.28,17.07714,70.69963
1549,9879,6.68,12.27,17.02105,70.71946
1550,9884,6.68,12.27,17.03441,70.75456
1551,9858,6.68,12.28,17.04776,70.73625
1552,9858,6.68,12.28,17.02105,70.76066
1553,9879,6.68,12.27,17.03441,70.79576
1554,9876,6.68,12.27,17.03441,70.77439
1555,9885,6.68,12.28,17.04776,70.76524
1556,9912,6.68,12.27,17.04776,70.77744
1557,9913,6.68,12.27,17.03441,70.76371
1558,9891,6.68,12.27,17.03441,70.74235
1559,9910,6.68,12.27,17.04776,70.7866
1560,9913,6.68,12.27,17.02105,70.73167
1561,9949,6.68,12.28,17.02105,70.73167
1562,9952,6.68,12.28,17.03441,70.77439
1563,9961,6.68,12.28,17.04776,70.7454
1564,9948,6.68,12.28,17.03441,70.74235
1565,9946,6.68,12.28,17.03441,70.74235
1566,9933,6.68,12.28,17.06379,70.71794
1567,9960,6.68,12.27,17.02105,70.76066
1568,9961,6.68,12.28,17.04776,70.73625
1569,9949,6.68,12.28,17.03441,70.74235
1570,9965,6.68,12.29,17.04776,70.7454
1571,9961,6.68,12.28,17.04776,70.7866
1572,9956,6.68,12.28,17.04776,70.76524
1573,9946,6.68,12.29,17.02105,70.7927
1574,9943,6.68,12.28,17.02105,70.86442
1575,9948,6.68,12.29,17.03441,70.869
1576,9951,6.68,12.29,17.04776,70.87968
1577,9951,6.68,12.29,17.0077,70.92546
1578,9965,6.68,12.29,17.03441,70.88883
1579,9972,6.68,12.3,17.04776,70.89189
1580,9973,6.68,12.3,17.02105,70.86442
1581,9940,6.68,12.3,17.04776,70.90105
1582,9930,6.68,12.3,17.02105,70.9163
1583,9904,6.68,12.3,17.03441,70.869
1584,9919,6.68,12.31,17.0077,70.88273
1585,9919,6.68,12.31,17.02105,70.8751
1586,9931,6.68,12.31,17.03441,70.83695
1587,9919,6.68,12.31,17.04776,70.85069
1588,9929,6.68,12.31,17.02105,70.85526
1589,9933,6.68,12.31,17.03441,70.81559
1590,9892,6.68,12.31,17.02105,70.81407
1591,9925,6.68,12.31,17.02105,70.7927
1592,9931,6.68,12.32,17.03441,70.81559
1593,9956,6.68,12.32,17.02105,70.78202
1594,9940,6.68,12.32,17.04776,70.80644
1595,9910,6.68,12.32,17.03441,70.76371
1596,9883,6.68,12.32,17.04776,70.76524
1597,9898,6.68,12.32,17.02105,70.76066
1598,9892,6.68,12.33,17.02105,70.7515
1599,9895,6.68,12.32,17.03441,70.73319
1600,9928,6.68,12.32,17.04776,70.72404
1601,9909,6.68,12.32,17.04776,70.75608
1602,9906,6.68,12.32,17.04776,70.7042
1603,9893,6.68,12.31,17.03441,70.68131
1604,9910,6.68,12.32,17.03441,70.68131
1605,9904,6.68,12.32,17.02105,70.68742
1606,9901,6.68,12.32,17.06379,70.66453
1607,9884,6.68,12.31,17.04776,70.67369
1608,9890,6.68,12.31,17.03441,70.62791
1609,9888,6.68,12.31,17.04776,70.63096
1610,9896,6.68,12.31,17.03441,70.62791
1611,9916,6.68,12.32,17.06379,70.60349
1612,9925,6.68,12.32,17.03441,70.58671
1613,9946,6.68,12.31,17.03441,70.56687
1614,9909,6.68,12.31,17.04776,70.51805
1615,9946,6.68,12.31,17.06379,70.5211
1616,9972,6.68,12.3,17.04776,70.51805
1617,9968,6.68,12.3,17.03441,70.48448
1618,9943,6.68,12.3,17.04776,70.4448
1619,9911,6.68,12.3,17.02105,70.42954
1620,9872,6.68,12.3,17.03441,70.42192
1621,9863,6.68,12.29,17.04776,70.41276
1622,9850,6.68,12.29,17.07714,70.42039
1623,9855,6.68,12.29,17.04776,70.41276
1624,9859,6.68,12.29,17.06379,70.35325
1625,9842,6.68,12.29,17.04776,70.33036
1626,9829,6.68,12.29,17.02105,70.28459
1627,9842,6.68,12.29,17.03441,70.26628
1628,9864,6.68,12.29,17.03441,70.25559
1629,9872,6.68,12.29,17.03441,70.19303
1630,9907,6.68,12.29,17.03441,70.2144
1631,9908,6.68,12.29,17.03441,70.18388
1632,9914,6.68,12.29,17.03441,70.18388
1633,9916,6.68,12.3,17.02105,70.15031
1634,9946,6.68,12.3,17.0077,70.1152
1635,9954,6.68,12.29,17.03441,70.11979
1636,9964,6.68,12.3,17.03441,70.11979
1637,9967,6.68,12.3,17.03441,70.06943
1638,9963,6.68,12.3,17.03441,70.11063
1639,9981,6.68,12.3,17.03441,70.11979
1640,9981,6.68,12.29,17.04776,70.10147
1641,9983,6.68,12.29,17.03441,70.11979
1642,9992,6.68,12.29,17.04776,70.08163
1643,9953,6.68,12.29,17.03441,70.09079
1644,9956,6.68,12.28,17.03441,70.05875
1645,9937,6.68,12.29,17.03441,70.06943
1646,9936,6.68,12.28,17.03441,70.09995
1647,9938,6.68,12.28,17.02105,70.03586
1648,9947,6.68,12.28,17.02105,70.03586
1649,9957,6.68,12.28,17.02105,70.0145
1650,9939,6.68,12.28,17.02105,70.0679
1651,9937,6.68,12.28,17.02105,70.04654
1652,9936,6.68,12.28,17.02105,70.08774
1653,9973,6.68,12.28,17.02105,70.0679
1654,9961,6.68,12.28,17.03441,70.14115
1655,9985,6.68,12.27,17.02105,70.1091
1656,9982,6.68,12.27,17.02105,70.17015
1657,9981,6.68,12.27,17.03441,70.16099
1658,9960,6.68,12.27,17.0077,70.17777
1659,9948,6.68,12.28,17.02105,70.19151
1660,9966,6.68,12.28,17.0077,70.18846
1661,9961,6.68,12.27,17.02105,70.25254
1662,9945,6.68,12.28,17.03441,70.23423
1663,9942,6.68,12.28,17.03441,70.2144
1664,9950,6.68,12.28,17.04776,70.23728
1665,9947,6.68,12.28,17.02105,70.23271
1666,9924,6.68,12.28,17.02105,70.23271
1667,9923,6.68,12.29,17.03441,70.22508
1668,9945,6.68,12.28,17.03441,70.23423
1669,9940,6.68,12.29,17.03441,70.19303
1670,9923,6.68,12.28,17.02105,70.15031
1671,9928,6.68,12.28,17.03441,70.19303
1672,9945,6.68,12.28,17.0077,70.17777
1673,9945,6.68,12.28,17.04776,70.14268
1674,9943,6.68,12.28,17.03441,70.132
1675,9937,6.68,12.29,17.03441,70.11063
1676,9970,6.68,12.29,17.04776,70.13352
1677,9964,6.68,12.29,17.03441,70.09079
1678,9964,6.68,12.3,17.06379,70.10605
1679,9956,6.68,12.31,17.04776,70.09232
1680,9966,6.68,12.31,17.04776,70.05112
1681,9972,6.68,12.32,17.03441,70.04959
1682,9970,6.68,12.31,17.04776,70.05112
1683,9973,6.68,12.32,17.04776,70.06027
1684,9952,6.68,12.32,17.06379,70.01297
1685,9945,6.68,12.32,17.06379,70.03281
1686,9936,6.68,12.32,17.04776,70.04044
1687,9946,6.68,12.32,17.06379,70.04196
1688,9946,6.68,12.31,17.04776,69.98703
1689,9953,6.68,12.3,17.06379,70.00076
1690,9954,6.68,12.3,17.03441,69.99619
1691,9937,6.68,12.3,17.06379,69.99161
1692,9901,6.68,12.31,17.06379,70.00076
1693,9898,6.68,12.31,17.06379,70.00076
1694,9921,6.68,12.31,17.06379,70.05417
1695,9937,6.68,12.31,17.04776,70.01907
1696,9938,6.68,12.3,17.06379,70.01297
1697,9935,6.68,12.31,17.04776,69.97787
1698,9932,6.68,12.32,17.04776,69.97787
1699,9938,6.68,12.32,17.06379,69.98093
1700,9924,6.68,12.32,17.07714,69.99466
1701,9939,6.68,12.32,17.06379,69.99161
1702,9975,6.68,12.31,17.04776,69.97787
1703,9957,6.68,12.32,17.06379,69.98093
1704,9952,6.68,12.31,17.04776,69.95804
1705,9917,6.68,12.31,17.06379,69.99161
1706,9902,6.68,12.32,17.06379,69.95956
1707,9900,6.68,12.32,17.04776,69.99924
1708,9875,6.68,12.32,17.06379,70.00076
1709,9870,6.68,12.32,17.06379,69.99161
1710,9866,6.68,12.32,17.06379,70.01297
1711,9868,6.68,12.32,17.04776,69.95804
1712,9871,6.68,12.32,17.06379,70.00076
1713,9887,6.68,12.31,17.07714,70.02365
1714,9895,6.68,12.31,17.07714,70.02365
1715,9903,6.68,12.32,17.04776,70.03128
1716,9889,6.68,12.31,17.06379,70.04196
1717,9869,6.68,12.31,17.04776,70.04044
1718,9897,6.68,12.31,17.06379,70.00076
1719,9877,6.68,12.3,17.04776,70.04044
1720,9897,6.68,12.3,17.04776,69.98703
1721,9878,6.68,12.3,17.07714,69.99466
1722,9878,6.68,12.29,17.03441,69.9855
1723,9882,6.68,12.29,17.07714,70.00381
1724,9867,6.68,12.29,17.06379,69.98093
1725,9889,6.68,12.28,17.04776,69.98703
1726,9914,6.68,12.28,17.04776,69.95804
1727,9935,6.68,12.28,17.06379,69.95956
1728,9930,6.68,12.28,17.06379,69.98093
1729,9928,6.68,12.28,17.06379,69.98093
1730,9933,6.68,12.28,17.07714,69.98245
1731,9927,6.68,12.29,17.04776,69.99924
1732,9927,6.67,12.29,17.03441,69.97635
1733,9893,6.68,12.29,17.06379,70.02213
1734,9907,6.68,12.29,17.04776,70.00992
1735,9890,6.68,12.29,17.06379,70.01297
1736,9901,6.68,12.29,17.06379,70.00076
1737,9867,6.68,12.29,17.07714,70.04501
1738,9863,6.68,12.28,17.07714,70.0679
1739,9877,6.68,12.29,17.04776,70.10147
1740,9863,6.68,12.29,17.06379,70.12742
1741,9875,6.68,12.29,17.06379,70.14726
1742,9874,6.68,12.29,17.03441,70.1732
1743,9907,6.68,12.29,17.07714,70.1793
1744,9899,6.68,12.29,17.06379,70.22965
1745,9907,6.68,12.28,17.07714,70.24339
1746,9901,6.68,12.29,17.06379,70.28306
1747,9909,6.68,12.28,17.03441,70.31663
1748,9917,6.68,12.28,17.06379,70.38529
1749,9935,6.68,12.28,17.04776,70.43412
1750,9929,6.68,12.28,17.04776,70.45396
1751,9926,6.68,12.28,17.06379,70.5211
1752,9929,6.68,12.28,17.07714,70.54399
1753,9924,6.68,12.28,17.06379,70.5211
1754,9913,6.68,12.28,17.06379,70.50889
1755,9922,6.68,12.28,17.06379,70.49973
1756,9899,6.68,12.28,17.09049,70.48448
1757,9901,6.68,12.28,17.09049,70.42192
1758,9902,6.68,12.28,17.07714,70.38835
1759,9898,6.68,12.28,17.06379,70.35325
1760,9915,6.68,12.28,17.09049,70.33799
1761,9930,6.68,12.28,17.09049,70.32884
1762,9896,6.68,12.28,17.07714,70.28459
1763,9900,6.68,12.28,17.09049,70.27543
1764,9890,6.68,12.28,17.07714,70.2739
1765,9884,6.68,12.29,17.07714,70.26475
1766,9896,6.68,12.28,17.06379,70.29222
1767,9899,6.68,12.28,17.07714,70.3563
1768,9868,6.68,12.29,17.04776,70.43412
1769,9877,6.68,12.28,17.06379,70.46769
1770,9853,6.68,12.29,17.07714,70.50279
1771,9842,6.68,12.29,17.09049,70.55467
1772,9846,6.68,12.29,17.07714,70.60502
1773,9818,6.68,12.29,17.07714,70.58518
1774,9843,6.68,12.29,17.09049,70.64927
1775,9843,6.68,12.28,17.06379,70.68589
1776,9835,6.68,12.29,17.07714,70.71946
1777,9822,6.68,12.29,17.06379,70.77897
1778,9832,6.68,12.3,17.07714,70.80186
1779,9818,6.68,12.3,17.07714,70.84306
1780,9843,6.68,12.3,17.07714,70.80186
1781,9825,6.68,12.3,17.09049,70.80491
1782,9844,6.68,12.3,17.07714,70.81407
1783,9852,6.68,12.3,17.10384,70.8278
1784,9856,6.68,12.3,17.09049,70.82475
1785,9838,6.68,12.3,17.10384,70.81864
1786,9846,6.68,12.3,17.07714,70.81407
1787,9863,6.68,12.3,17.09049,70.78355
1788,9868,6.68,12.3,17.09049,70.75456
1789,9847,6.68,12.3,17.09049,70.73319
1790,9828,6.68,12.3,17.07714,70.73167
1791,9840,6.68,12.3,17.09049,70.69047
1792,9842,6.68,12.31,17.07714,70.67826
